step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
50,25.5781,0.5721,0.0368312,8.1129,0.5,0.5
51,25.8901,0.5586,0.0420859,8.4267,0.5,0.5
52,26.1974,0.5543,-0.129789,8.5299,0.5,0.5
53,26.4936,0.5443,-0.0205674,8.8395,0.5,0.5
54,26.7867,0.5414,-0.153472,8.9388,0.5,0.5
55,27.0762,0.538,-0.143723,9.1447,0.5,0.5
56,27.3654,0.5378,-0.204308,9.3436,0.5,0.5
57,27.6367,0.5208,0.115167,9.6469,0.5,0.5
58,27.8849,0.4982,0.226349,10.0453,0.5,0.5
59,28.1253,0.4904,-0.0493993,10.4156,0.5,0.5
60,28.3719,0.4965,-0.31245,10.6923,0.5,0.5
61,28.6232,0.5013,-0.290117,10.9808,0.5,0.5
62,28.8736,0.5004,-0.183572,11.0531,0.5,0.5
63,29.1135,0.4898,0.00089508,11.3572,0.5,0.5
64,29.3384,0.4743,0.0968509,11.2235,0.5,0.5
65,29.5526,0.4628,0.0247456,11.7127,0.5,0.5
66,29.7647,0.4605,-0.147617,11.8312,0.5,0.5
67,29.9749,0.4585,-0.153192,12.2333,0.5,0.5
68,30.1827,0.4559,-0.141709,11.813,0.5,0.5
69,30.3835,0.4481,-0.042407,12.3,0.5,0.5
70,30.5801,0.4434,-0.0996541,12.3809,0.5,0.5
71,30.769,0.4346,-0.0206606,12.6734,0.5,0.5
72,30.9539,0.43,-0.0985466,12.6488,0.5,0.5
73,31.135,0.4256,-0.101487,12.709,0.5,0.5
74,31.3121,0.4208,-0.0930523,12.8938,0.5,0.5
75,31.476,0.4048,0.121262,13.0496,0.5,0.5
76,31.6352,0.399,-0.0687269,13.2653,0.5,0.5
77,31.7878,0.3907,-0.0198307,13.4541,0.5,0.5
78,31.9374,0.3868,-0.101625,13.4562,0.5,0.5
79,32.0776,0.3744,0.0610208,13.7077,0.5,0.5
80,32.2064,0.3588,0.12527,14.098,0.5,0.5
81,32.3255,0.3452,0.091436,14.4743,0.5,0.5
82,32.4424,0.3419,-0.101109,14.2404,0.5,0.5
83,32.5535,0.3333,0.0004458,14.7025,0.5,0.5
84,32.6607,0.3274,-0.0488021,14.961,0.5,0.5
85,32.7616,0.3177,0.0249767,15.3594,0.5,0.5
86,32.8558,0.3069,0.0484734,15.3846,0.5,0.5
87,32.9439,0.2968,0.0380222,15.8914,0.5,0.5
88,33.0276,0.2893,-0.00882492,15.9164,0.5,0.5
89,33.1081,0.2838,-0.0450155,16.4477,0.5,0.5
90,33.1856,0.2784,-0.0456046,16.437,0.5,0.5
91,33.2593,0.2713,-0.0119251,16.9855,0.5,0.5
92,33.3282,0.2626,0.0203698,16.9322,0.5,0.5
93,33.3956,0.2595,-0.0840116,17.3407,0.5,0.5
94,33.459,0.2518,0.0042462,17.27,0.5,0.5
95,33.5174,0.2418,0.050081,17.8546,0.5,0.5
96,33.5726,0.2348,-0.00435072,18.0234,0.5,0.5
97,33.6263,0.2319,-0.080634,17.7728,0.5,0.5
98,33.6787,0.2289,-0.0781337,18.1889,0.5,0.5
99,33.7261,0.2177,0.0787151,18.1133,0.5,0.5
100,33.7716,0.2132,-0.0458158,18.5173,0.5,0.5
101,33.8131,0.2037,0.0505398,18.4459,0.5,0.5
102,33.8508,0.1943,0.0512516,18.9986,0.5,0.5
103,33.8875,0.1914,-0.069983,18.7856,0.5,0.5
104,33.9216,0.1849,-0.00075492,19.3192,0.5,0.5
105,33.953,0.1771,0.0257476,19.2833,0.5,0.5
106,33.9815,0.1688,0.03741,19.7974,0.5,0.5
107,34.0073,0.1605,0.0397074,20.1144,0.5,0.5
108,34.0319,0.157,-0.049431,20.1086,0.5,0.5
109,34.0563,0.1561,-0.0980983,20.5847,0.5,0.5
110,34.0802,0.1546,-0.0865838,20.595,0.5,0.5
111,34.1036,0.1532,-0.0882227,20.8911,0.5,0.5
112,34.1243,0.1436,0.068235,21.1951,0.5,0.5
113,34.1406,0.1277,0.190977,21.4979,0.5,0.5
114,34.1545,0.1178,0.0813054,21.5426,0.5,0.5
115,34.1681,0.1167,-0.0835046,21.7765,0.5,0.5
116,34.1817,0.1166,-0.102365,21.8409,0.5,0.5
117,34.1951,0.1159,-0.0910436,22.2086,0.5,0.5
118,34.2089,0.1176,-0.136695,22.304,0.5,0.5
119,34.2241,0.1232,-0.211648,22.6341,0.5,0.5
120,34.2399,0.1258,-0.156329,22.6155,0.5,0.5
121,34.2572,0.1313,-0.212511,22.9001,0.5,0.5
122,34.2743,0.131,-0.103828,23.0557,0.5,0.5
123,34.289,0.1209,0.0828066,23.3189,0.5,0.5
124,34.2997,0.1038,0.219062,23.4989,0.5,0.5
125,34.3085,0.0937,0.0907296,23.6283,0.5,0.5
126,34.3166,0.0901,-0.0301735,23.8191,0.5,0.5
127,34.3256,0.0949,-0.189227,24.0054,0.5,0.5
128,34.3357,0.1005,-0.206028,24.2365,0.5,0.5
129,34.3453,0.0977,-0.0478052,24.4076,0.5,0.5
130,34.3533,0.0894,0.0577025,24.5351,0.5,0.5
131,34.3604,0.0844,-0.0027738,24.6103,0.5,0.5
132,34.3668,0.08,-0.0127998,24.6736,0.5,0.5
133,34.3719,0.0714,0.0684445,24.8135,0.5,0.5
134,34.3764,0.0672,-0.0128761,24.8839,0.5,0.5
135,34.3798,0.0579,0.0854694,25.0858,0.5,0.5
136,34.3828,0.0553,-0.039442,25.1545,0.5,0.5
137,34.3855,0.0517,-0.019674,25.357,0.5,0.5
138,34.3879,0.0491,-0.0377029,25.5612,0.5,0.5
139,34.3902,0.0481,-0.0674606,25.6302,0.5,0.5
140,34.3924,0.0469,-0.0634069,25.6983,0.5,0.5
141,34.3941,0.0414,0.0188184,25.9008,0.5,0.5
142,34.3952,0.0332,0.0718636,26.1029,0.5,0.5
143,34.3959,0.0254,0.0666731,26.3035,0.5,0.5
144,34.3964,0.0237,-0.0472204,26.3686,0.5,0.5
145,34.3969,0.0226,-0.0581675,26.6299,0.5,0.5
146,34.3975,0.0232,-0.0902503,26.8265,0.5,0.5
147,34.398,0.0219,-0.0542616,27.0223,0.5,0.5
148,34.3982,0.0169,0.0165931,27.2152,0.5,0.5
149,34.3983,0.0089,0.0752324,27.4101,0.5,0.5
150,34.3983,0.0013,0.0700109,27.6024,0.5,0.5
151,34.3983,-0.0018,-0.013432,27.788,0.5,0.5
152,34.3983,0.0007,-0.119183,27.9758,0.5,0.5
153,34.3984,0.004,-0.135178,28.1027,0.5,0.5
154,34.3984,0.0036,-0.0656869,28.3404,0.5,0.5
155,34.3984,0.0016,-0.0350888,28.4005,0.5,0.5
156,34.3984,-0.0064,0.0798188,28.5874,0.5,0.5
157,34.3985,-0.0091,-0.0187352,28.6501,0.5,0.5
158,34.3992,0.0264,-0.745667,28.8253,0.5,0.5
159,34.3996,0.0208,0.0266131,29.0099,0.5,0.5
160,34.4009,0.0353,-0.354654,28.9404,0.5,0.5
161,34.4024,0.0387,-0.147596,29.0349,0.5,0.5
162,34.4035,0.0341,0.0037434,29.1048,0.5,0.5
163,34.404,0.0229,0.130826,29.225,0.5,0.5
164,34.4043,0.0165,0.0427261,29.2814,0.5,0.5
165,34.4043,-0.0002,0.240861,29.4736,0.5,0.5
166,34.4044,-0.0072,0.061095,29.6513,0.5,0.5
167,34.4044,-0.0019,-0.171118,29.7819,0.5,0.5
168,34.4046,0.0133,-0.361319,29.9589,0.5,0.5
169,34.4051,0.0241,-0.282088,30.1007,0.5,0.5
170,34.4054,0.0159,0.0766033,30.1762,0.5,0.5
171,34.4056,-0.0137,0.48675,30.3184,0.5,0.5
172,34.4078,-0.0474,0.573792,30.4644,0.5,0.5
173,34.412,-0.0644,0.265844,30.4437,0.5,0.5
174,34.4154,-0.0588,-0.159516,30.4119,0.5,0.5
175,34.4163,-0.03,-0.60312,30.5551,0.5,0.5
176,34.4167,-0.0186,-0.280267,30.5973,0.5,0.5
177,34.4167,-0.0087,-0.255102,30.6005,0.5,0.5
178,34.4168,0.0061,-0.351424,30.623,0.5,0.5
179,34.4169,0.0111,-0.169187,30.6433,0.5,0.5
180,34.4171,0.0136,-0.123079,30.6777,0.5,0.5
181,34.4173,0.0154,-0.110512,30.7796,0.5,0.5
182,34.4175,0.0115,-0.002481,30.9475,0.5,0.5
183,34.4175,0.0085,-0.0184662,31.0052,0.5,0.5
184,34.4175,-0.0009,0.104355,31.1737,0.5,0.5
185,34.4176,-0.008,0.0633695,31.2871,0.5,0.5
186,34.4178,-0.0139,0.0426562,31.4398,0.5,0.5
187,34.418,-0.0146,-0.0546163,31.4938,0.5,0.5
188,34.4182,-0.0139,-0.0810596,31.6611,0.5,0.5
189,34.4183,-0.0091,-0.159364,31.8263,0.5,0.5
190,34.4188,0.0218,-0.658035,31.989,0.5,0.5
191,34.4216,0.0529,-0.671178,32.1398,0.5,0.5
192,34.425,0.0591,-0.206234,32.1374,0.5,0.5
193,34.4288,0.0612,-0.130063,32.0941,0.5,0.5
194,34.4314,0.0513,0.0978457,32.2941,0.5,0.5
195,34.4321,0.0264,0.386534,32.4589,0.5,0.5
196,34.4322,0.0077,0.275885,32.5441,0.5,0.5
197,34.4322,-0.0062,0.190062,32.552,0.5,0.5
198,34.4322,0.0015,-0.21725,32.6525,0.5,0.5
199,34.4323,0.0083,-0.202425,32.7012,0.5,0.5
200,34.4327,0.0208,-0.313074,32.7902,0.5,0.5
201,34.4332,0.0222,-0.105396,32.827,0.5,0.5
202,34.4337,0.0214,-0.0639318,32.8539,0.5,0.5
203,34.4341,0.0198,-0.0484756,32.8975,0.5,0.5
204,34.4344,0.0178,-0.0403969,32.9544,0.5,0.5
205,34.4346,0.0155,-0.0341005,33.0062,0.5,0.5
206,34.4348,0.0128,-0.0258059,33.0602,0.5,0.5
207,34.4348,0.0032,0.106445,33.2192,0.5,0.5
208,34.4348,-0.0005,-0.00306912,33.272,0.5,0.5
209,34.4348,-0.0034,-0.017195,33.3196,0.5,0.5
210,34.4348,-0.0062,-0.0182226,33.3697,0.5,0.5
211,34.4349,-0.0092,-0.0135616,33.4232,0.5,0.5
212,34.4351,-0.0122,-0.0126469,33.4752,0.5,0.5
213,34.4355,-0.0216,0.110199,33.6318,0.5,0.5
214,34.4365,-0.0312,0.116866,33.7873,0.5,0.5
215,34.4378,-0.0351,0.0112036,33.9285,0.5,0.5
216,34.4384,-0.0246,-0.261917,34.1202,0.5,0.5
217,34.4386,-0.0161,-0.226948,34.1998,0.5,0.5
218,34.4389,-0.0168,-0.0542174,34.2844,0.5,0.5
219,34.4396,-0.0265,0.117474,34.3657,0.5,0.5
220,34.4407,-0.0329,0.0575588,34.4146,0.5,0.5
221,34.4422,-0.0386,0.0461902,34.4561,0.5,0.5
222,34.4446,-0.0489,0.135589,34.5464,0.5,0.5
223,34.4474,-0.0536,0.0320632,34.5936,0.5,0.5
224,34.4507,-0.0573,0.0144919,34.6361,0.5,0.5
225,34.4543,-0.0598,-0.00718632,34.6825,0.5,0.5
226,34.4579,-0.0603,-0.044464,34.733,0.5,0.5
227,34.4616,-0.0609,-0.0423359,34.7823,0.5,0.5
228,34.465,-0.0583,-0.103046,34.8318,0.5,0.5
229,34.4674,-0.0486,-0.239023,34.8808,0.5,0.5
230,34.469,-0.0401,-0.219024,34.9282,0.5,0.5
231,34.4701,-0.0325,-0.20439,34.9633,0.5,0.5
232,34.4707,-0.0256,-0.193305,34.9986,0.5,0.5
233,34.471,-0.0168,-0.23155,35.0814,0.5,0.5
234,34.4712,-0.0151,-0.0989165,35.1249,0.5,0.5
235,34.4715,-0.0154,-0.061308,35.1662,0.5,0.5
236,34.4718,-0.0169,-0.0383377,35.2135,0.5,0.5
237,34.4721,-0.0194,-0.0188144,35.263,0.5,0.5
238,34.4726,-0.0226,-0.00470232,35.3113,0.5,0.5
239,34.4733,-0.0264,0.00771936,35.3594,0.5,0.5
240,34.4743,-0.0306,0.0165161,35.4069,0.5,0.5
241,34.4759,-0.0401,0.118789,35.5013,0.5,0.5
242,34.479,-0.0558,0.239816,35.6427,0.5,0.5
243,34.4827,-0.0605,0.0350488,35.6846,0.5,0.5
244,34.4867,-0.0633,0.00033972,35.7118,0.5,0.5
245,34.491,-0.0658,-0.00445632,35.753,0.5,0.5
246,34.4956,-0.0681,-0.0074346,35.8026,0.5,0.5
247,34.5009,-0.0727,0.0371576,35.8968,0.5,0.5
248,34.5065,-0.0748,-0.0089976,35.944,0.5,0.5
249,34.5124,-0.0765,-0.0158958,35.9908,0.5,0.5
250,34.5185,-0.0781,-0.0171971,36.0377,0.5,0.5
251,34.5248,-0.0797,-0.0166214,36.0847,0.5,0.5
252,34.5314,-0.0811,-0.0198541,36.1314,0.5,0.5
253,34.5384,-0.0838,0.00543144,36.2248,0.5,0.5
254,34.5457,-0.0851,-0.0203264,36.2713,0.5,0.5
255,34.5531,-0.0862,-0.023643,36.3177,0.5,0.5
256,34.5607,-0.0872,-0.0251134,36.3641,0.5,0.5
257,34.5685,-0.0882,-0.0247075,36.4103,0.5,0.5
258,34.5764,-0.0891,-0.0262056,36.4564,0.5,0.5
259,34.5845,-0.0901,-0.0239225,36.5025,0.5,0.5
260,34.5928,-0.0911,-0.0235132,36.5484,0.5,0.5
261,34.6013,-0.092,-0.0250078,36.5943,0.5,0.5
262,34.6099,-0.093,-0.0227212,36.6401,0.5,0.5
263,34.619,-0.095,-0.00325716,36.7314,0.5,0.5
264,34.6282,-0.0961,-0.0196868,36.7769,0.5,0.5
265,34.6376,-0.097,-0.0230504,36.8223,0.5,0.5
266,34.6472,-0.0979,-0.022663,36.8676,0.5,0.5
267,34.6574,-0.1008,0.015828,37.003,0.5,0.5
268,34.6682,-0.1039,0.0206327,37.1376,0.5,0.5
269,34.6793,-0.1057,-0.00307548,37.3147,0.5,0.5
270,34.6901,-0.1037,-0.074801,37.4465,0.5,0.5
271,34.6995,-0.0973,-0.159104,37.6221,0.5,0.5
272,34.7087,-0.0957,-0.0694694,37.6647,0.5,0.5
273,34.7177,-0.095,-0.0526904,37.702,0.5,0.5
274,34.7267,-0.0949,-0.0413566,37.7863,0.5,0.5
275,34.7358,-0.0954,-0.0298421,37.8293,0.5,0.5
276,34.745,-0.0956,-0.0352924,37.8725,0.5,0.5
277,34.7538,-0.0938,-0.0732198,37.9157,0.5,0.5
278,34.7624,-0.0929,-0.0565033,37.9587,0.5,0.5
279,34.7702,0.0885,-3.4954,38.0012,0.5,0.5
280,34.7745,-0.0655,2.83962,38.0438,0.5,0.5
281,34.7746,-0.0062,-1.17753,37.7993,0.5,0.5
282,34.7746,0.0044,-0.267594,37.7735,0.5,0.5
283,34.7747,0.011,-0.194587,37.6392,0.5,0.5
284,34.7749,0.0146,-0.139434,37.6288,0.5,0.5
285,34.7752,0.0157,-0.0929083,37.6826,0.5,0.5
286,34.7754,0.0147,-0.053251,37.7235,0.5,0.5
287,34.7754,0.0007,0.194698,37.8564,0.5,0.5
288,34.7761,-0.0277,0.473251,37.9867,0.5,0.5
289,34.7792,-0.0556,0.472313,38.0543,0.5,0.5
290,34.783,-0.0613,0.0578467,38.0441,0.5,0.5
291,34.7863,-0.0577,-0.117539,37.9848,0.5,0.5
292,34.7869,-0.0241,-0.69009,38.1475,0.5,0.5
293,34.7869,0.0062,-0.637313,38.2476,0.5,0.5
294,34.7871,0.0138,-0.213984,38.2386,0.5,0.5
295,34.7876,0.0204,-0.197239,38.1312,0.5,0.5
296,34.788,0.0202,-0.0697028,38.1376,0.5,0.5
297,34.7883,0.0182,-0.0353747,38.182,0.5,0.5
298,34.7885,0.0153,-0.017648,38.222,0.5,0.5
299,34.7887,0.0117,-0.00345708,38.2649,0.5,0.5
300,34.7887,0.0075,0.00904392,38.3064,0.5,0.5
301,34.7887,-0.002,0.111271,38.389,0.5,0.5
302,34.7888,-0.0072,0.032215,38.4302,0.5,0.5
303,34.7889,-0.0118,0.0223591,38.4654,0.5,0.5
304,34.7892,-0.0164,0.0237588,38.5038,0.5,0.5
305,34.7896,-0.0209,0.0232589,38.5454,0.5,0.5
306,34.7903,-0.0254,0.0246394,38.5864,0.5,0.5
307,34.7911,-0.0297,0.022215,38.6275,0.5,0.5
308,34.7926,-0.0379,0.0978455,38.7096,0.5,0.5
309,34.7943,-0.0417,0.0165355,38.7506,0.5,0.5
310,34.7963,-0.0447,0.00248916,38.7889,0.5,0.5
311,34.7988,-0.0497,0.0415488,38.8703,0.5,0.5
312,34.8015,-0.0516,-0.0159443,38.9112,0.5,0.5
313,34.8041,-0.0516,-0.0515074,38.9518,0.5,0.5
314,34.8068,-0.0516,-0.0514454,38.9925,0.5,0.5
315,34.8088,-0.0447,-0.182837,39.0328,0.5,0.5
316,34.8101,-0.0369,-0.202008,39.0728,0.5,0.5
317,34.811,-0.0287,-0.211933,39.1049,0.5,0.5
318,34.8112,-0.016,-0.300099,39.1634,0.5,0.5
319,34.8114,-0.0123,-0.132444,39.1939,0.5,0.5
320,34.8115,-0.0113,-0.0821056,39.2147,0.5,0.5
321,34.8116,-0.0118,-0.0538164,39.2494,0.5,0.5
322,34.8118,-0.0134,-0.0326953,39.2907,0.5,0.5
323,34.8121,-0.016,-0.0131461,39.3309,0.5,0.5
324,34.8126,-0.0236,0.0829122,39.411,0.5,0.5
325,34.8134,-0.0285,0.0337914,39.4507,0.5,0.5
326,34.8145,-0.0331,0.0295861,39.4858,0.5,0.5
327,34.8164,-0.0426,0.124362,39.5611,0.5,0.5
328,34.8186,-0.0474,0.0377341,39.5996,0.5,0.5
329,34.8212,-0.0514,0.0239958,39.633,0.5,0.5
330,34.8243,-0.0552,0.021452,39.6698,0.5,0.5
331,34.8278,-0.0589,0.0207577,39.7092,0.5,0.5
332,34.8317,-0.0624,0.0181326,39.7482,0.5,0.5
333,34.836,-0.0657,0.0154514,39.7872,0.5,0.5
334,34.8411,-0.0716,0.0660574,39.8652,0.5,0.5
335,34.8466,-0.0742,0.0050514,39.9041,0.5,0.5
336,34.8524,-0.0761,-0.00741228,39.9418,0.5,0.5
337,34.8584,-0.0778,-0.0105589,39.9802,0.5,0.5
338,34.8649,-0.0805,0.00909768,40.0578,0.5,0.5
339,34.8716,-0.0816,-0.0204744,40.0964,0.5,0.5
340,34.8784,-0.0824,-0.0257605,40.1349,0.5,0.5
341,34.8854,-0.0836,-0.0178002,40.2116,0.5,0.5
342,34.8924,-0.084,-0.0325794,40.2498,0.5,0.5
343,34.8995,-0.0843,-0.0342632,40.288,0.5,0.5
344,34.9067,-0.0847,-0.0321666,40.326,0.5,0.5
345,34.914,-0.0854,-0.0262291,40.4018,0.5,0.5
346,34.9214,-0.0863,-0.0221056,40.4773,0.5,0.5
347,34.929,-0.0867,-0.0312565,40.515,0.5,0.5
348,34.9366,-0.0877,-0.0196013,40.5903,0.5,0.5
349,34.9447,-0.0897,-0.00014364,40.7025,0.5,0.5
350,34.953,-0.0913,-0.00705408,40.777,0.5,0.5
351,34.9576,-0.0675,-0.490363,40.851,0.5,0.5
352,34.9585,-0.031,-0.739401,40.888,0.5,0.5
353,34.9586,-0.0047,-0.556035,40.8751,0.5,0.5
354,34.9589,0.017,-0.476316,40.8359,0.5,0.5
355,34.9611,0.0471,-0.642902,40.7455,0.5,0.5
356,34.9641,0.055,-0.229088,40.7288,0.5,0.5
357,34.9673,0.057,-0.119132,40.6988,0.5,0.5
358,34.9704,0.0555,-0.0531232,40.717,0.5,0.5
359,34.9731,0.0513,-0.00129972,40.7591,0.5,0.5
360,34.9744,0.0363,0.205657,40.8312,0.5,0.5
361,34.9751,0.026,0.120591,40.8657,0.5,0.5
362,34.9751,-0.0029,0.478014,40.8963,0.5,0.5
363,34.9755,-0.0202,0.265728,40.9519,0.5,0.5
364,34.9762,-0.0261,0.0537796,40.9374,0.5,0.5
365,34.9771,-0.0305,0.0270112,40.9726,0.5,0.5
366,34.9777,-0.0254,-0.152613,41.0433,0.5,0.5
367,34.9778,-0.0105,-0.340821,41.1524,0.5,0.5
368,34.9778,-0.0003,-0.255755,41.2028,0.5,0.5
369,34.9778,-0.0007,-0.0568846,41.2008,0.5,0.5
370,34.978,-0.0139,0.187092,41.2425,0.5,0.5
371,34.9791,-0.033,0.303487,41.313,0.5,0.5
372,34.9824,-0.0571,0.404535,41.3629,0.5,0.5
373,34.9864,-0.0633,0.0708462,41.3681,0.5,0.5
374,34.9902,-0.0614,-0.0815251,41.3583,0.5,0.5
375,34.9935,-0.0582,-0.10679,41.3827,0.5,0.5
376,34.9962,-0.0512,-0.180079,41.4469,0.5,0.5
377,34.9979,-0.0421,-0.222133,41.5388,0.5,0.5
378,34.9996,-0.041,-0.0724141,41.6172,0.5,0.5
379,35.0015,-0.0437,-0.00030168,41.6411,0.5,0.5
380,35.0038,-0.0472,0.015805,41.6736,0.5,0.5
381,35.0073,-0.0592,0.178851,41.7779,0.5,0.5
382,35.0124,-0.0719,0.195872,41.8806,0.5,0.5
383,35.018,-0.0747,0.0111769,41.9033,0.5,0.5
384,35.0225,-0.0667,-0.193643,41.9884,0.5,0.5
385,35.0252,0.0523,-2.31066,42.0905,0.5,0.5
386,35.0332,0.0892,-0.782458,42.1121,0.5,0.5
387,35.034,0.0289,1.0581,42.0074,0.5,0.5
388,35.0375,0.0594,-0.653624,41.9064,0.5,0.5
389,35.0586,0.1451,-1.71451,41.7791,0.5,0.5
390,35.1244,0.2565,-2.23011,41.5734,0.5,0.5
391,35.2199,0.3091,-1.14376,41.4406,0.5,0.5
392,35.34,0.3466,-0.872303,41.192,0.5,0.5
393,35.4598,0.346,-0.158163,41.1091,0.5,0.5
394,35.5474,0.296,0.782732,40.8936,0.5,0.5
395,35.6181,0.266,0.416413,40.9104,0.5,0.5
396,35.6724,0.2329,0.484188,40.9485,0.5,0.5
397,35.7113,0.1974,0.539601,40.8215,0.5,0.5
398,35.737,0.1602,0.582444,40.805,0.5,0.5
399,35.7519,0.1219,0.614413,40.7565,0.5,0.5
400,35.7588,0.0831,0.635328,40.7099,0.5,0.5
401,35.7608,0.0446,0.6412,40.6585,0.5,0.5
402,35.7608,0.0068,0.639407,40.6053,0.5,0.5
403,35.7617,-0.0294,0.620302,40.5509,0.5,0.5
404,35.7706,-0.0947,1.18563,40.4462,0.5,0.5
405,35.7977,-0.1646,1.29305,40.3124,0.5,0.5
406,35.8294,-0.178,0.237907,40.2745,0.5,0.5
407,35.8625,-0.1819,0.0611699,40.0263,0.5,0.5
408,35.8921,-0.1722,-0.196533,40.0217,0.5,0.5
409,35.8996,-0.0864,-1.64904,40.1779,0.5,0.5
410,35.9019,-0.0473,-0.785093,40.1935,0.5,0.5
411,35.9019,-0.0034,-0.888259,40.2151,0.5,0.5
412,35.9035,0.0406,-0.903383,40.0746,0.5,0.5
413,35.9195,0.1263,-1.71112,39.9554,0.5,0.5
414,35.9773,0.2404,-2.27814,39.7422,0.5,0.5
415,36.0515,0.2725,-0.750595,39.6809,0.5,0.5
416,36.142,0.3008,-0.688196,39.5961,0.5,0.5
417,36.2595,0.3428,-0.958082,39.4621,0.5,0.5
418,36.3857,0.3553,-0.409133,39.4127,0.5,0.5
419,36.5164,0.3615,-0.293302,39.3699,0.5,0.5
420,36.648,0.3627,-0.200347,39.3478,0.5,0.5
421,36.7637,0.3402,0.250369,39.4734,0.5,0.5
422,36.8689,0.3244,0.129095,39.5156,0.5,0.5
423,36.9635,0.3075,0.154421,39.523,0.5,0.5
424,37.0177,0.2328,1.2603,39.5889,0.5,0.5
425,37.0487,0.1761,0.9396,39.6665,0.5,0.5
426,37.0669,0.1347,0.664984,39.4965,0.5,0.5
427,37.083,0.1272,0.0314561,39.411,0.5,0.5
428,37.1009,0.1336,-0.231249,39.2464,0.5,0.5
429,37.1669,-0.2569,7.32808,39.3845,0.5,0.5
430,37.2348,0.2606,-9.85248,39.399,0.5,0.5
431,37.4295,0.4412,-3.59031,39.2051,0.5,0.5
432,37.867,0.6615,-4.40157,39.0141,0.5,0.5
433,38.7612,0.9456,-5.68419,38.7012,0.5,0.5
434,39.7847,1.0117,-1.61773,38.6244,0.5,0.5
435,41.2008,1.19,-3.7764,38.3951,0.5,0.5
436,42.9623,1.3272,-3.04853,38.1662,0.5,0.5
437,44.8911,1.3888,-1.65117,38.0159,0.5,0.5
438,46.8766,1.4091,-0.884579,37.9418,0.5,0.5
439,48.8981,1.4218,-0.747595,37.7247,0.5,0.5
440,50.8166,1.3851,0.188003,37.6145,0.5,0.5
441,52.6459,1.3525,0.119285,37.5947,0.5,0.5
442,54.2705,1.2746,0.9905,37.5976,0.5,0.5
443,55.7849,1.2306,0.366599,37.6007,0.5,0.5
444,57.1863,1.1838,0.431718,37.6498,0.5,0.5
445,58.2538,1.0332,2.42191,37.4678,0.5,0.5
