step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
103,42.6195,0.4023,0.120969,9.3688,0.3,0.3
104,42.7782,0.3984,-0.0698999,9.4225,0.3,0.3
105,42.9347,0.3956,-0.0990962,9.4683,0.3,0.3
106,43.0889,0.3926,-0.0931299,9.521,0.3,0.3
107,43.2403,0.3892,-0.0816407,9.5734,0.3,0.3
108,43.389,0.3856,-0.0754885,9.6262,0.3,0.3
109,43.5348,0.3818,-0.069273,9.6792,0.3,0.3
110,43.6776,0.3779,-0.0657242,9.7322,0.3,0.3
111,43.8174,0.3739,-0.062142,9.7851,0.3,0.3
112,43.9481,0.3615,0.168071,9.9433,0.3,0.3
113,44.0757,0.3572,-0.0496429,9.9958,0.3,0.3
114,44.2011,0.3542,-0.084144,10.037,0.3,0.3
115,44.322,0.3476,0.0147405,10.1403,0.3,0.3
116,44.4402,0.3438,-0.0600117,10.1916,0.3,0.3
117,44.5515,0.3337,0.112835,10.3462,0.3,0.3
118,44.6556,0.3226,0.14289,10.4998,0.3,0.3
119,44.7576,0.3194,-0.069721,10.5464,0.3,0.3
120,44.8564,0.3143,-0.0171582,10.6888,0.3,0.3
121,44.9508,0.3072,0.0387107,10.8345,0.3,0.3
122,45.0434,0.3044,-0.0768081,10.885,0.3,0.3
123,45.1316,0.297,0.0493595,11.0352,0.3,0.3
124,45.2182,0.2943,-0.0769807,11.0839,0.3,0.3
125,45.3034,0.2918,-0.0818787,11.1333,0.3,0.3
126,45.3869,0.289,-0.0731843,11.182,0.3,0.3
127,45.4643,0.2782,0.145819,11.2817,0.3,0.3
128,45.5394,0.2741,-0.0340838,11.5016,0.3,0.3
129,45.6129,0.2711,-0.0631142,11.1005,0.3,0.3
130,45.6847,0.2679,-0.0569819,11.4459,0.3,0.3
131,45.7545,0.2643,-0.0453266,11.6046,0.3,0.3
132,45.8205,0.2568,0.0620051,11.7411,0.3,0.3
133,45.8805,0.2449,0.184167,11.5484,0.3,0.3
134,45.9361,0.2358,0.111097,11.988,0.3,0.3
135,45.9907,0.2337,-0.0774721,11.7463,0.3,0.3
136,46.046,0.2351,-0.172592,12.373,0.3,0.3
137,46.1,0.2324,-0.0612795,11.9993,0.3,0.3
138,46.1491,0.2217,0.157742,12.5485,0.3,0.3
139,46.1928,0.2089,0.218104,12.2067,0.3,0.3
140,46.2353,0.2062,-0.0539608,12.6947,0.3,0.3
141,46.2772,0.2048,-0.0888149,12.4443,0.3,0.3
142,46.3175,0.2007,-0.0148554,12.3859,0.3,0.3
143,46.3566,0.1978,-0.0465536,12.9203,0.3,0.3
144,46.3926,0.1896,0.0988453,12.6954,0.3,0.3
145,46.4252,0.1805,0.125722,13.2018,0.3,0.3
146,46.4568,0.178,-0.0518795,12.7791,0.3,0.3
147,46.4876,0.1754,-0.0485486,13.3869,0.3,0.3
148,46.5171,0.1718,-0.0206146,13.1079,0.3,0.3
149,46.5445,0.1654,0.0567648,13.6123,0.3,0.3
150,46.5703,0.1608,0.00940814,13.7597,0.3,0.3
151,46.5945,0.1554,0.0324961,13.938,0.3,0.3
152,46.6179,0.153,-0.047914,13.712,0.3,0.3
153,46.6411,0.1524,-0.0964635,14.1095,0.3,0.3
154,46.6641,0.1515,-0.0882223,13.5675,0.3,0.3
155,46.6852,0.1453,0.0566142,14.2874,0.3,0.3
156,46.7037,0.1362,0.137528,14.0086,0.3,0.3
157,46.7216,0.1336,-0.0373051,14.4744,0.3,0.3
158,46.739,0.1319,-0.0612073,13.9427,0.3,0.3
159,46.7553,0.1279,0.00198402,14.0706,0.3,0.3
160,46.7698,0.1202,0.104092,14.6375,0.3,0.3
161,46.7836,0.1177,-0.0356582,14.2875,0.3,0.3
162,46.7967,0.1144,-0.0131654,14.8133,0.3,0.3
163,46.8097,0.1137,-0.0832521,14.419,0.3,0.3
164,46.8219,0.1108,-0.0230763,15.0052,0.3,0.3
165,46.8339,0.1094,-0.0632492,14.5648,0.3,0.3
166,46.8449,0.1047,0.0271718,15.1721,0.3,0.3
167,46.8546,0.0985,0.069448,14.8237,0.3,0.3
168,46.8633,0.0935,0.0384686,15.4229,0.3,0.3
169,46.8718,0.092,-0.0556596,15.0681,0.3,0.3
170,46.8802,0.092,-0.0962378,15.583,0.3,0.3
171,46.8884,0.0902,-0.0471745,15.2286,0.3,0.3
172,46.8955,0.0843,0.0652238,15.8195,0.3,0.3
173,46.9022,0.082,-0.0313559,15.3939,0.3,0.3
174,46.9086,0.0802,-0.044384,15.8912,0.3,0.3
175,46.9148,0.0785,-0.0466408,15.4841,0.3,0.3
176,46.9207,0.0766,-0.0407359,15.9727,0.3,0.3
177,46.9259,0.0725,0.0198325,16.0558,0.3,0.3
178,46.9305,0.0679,0.0346548,16.1356,0.3,0.3
179,46.9346,0.0641,0.0141403,16.2145,0.3,0.3
180,46.9385,0.0625,-0.0448328,15.7977,0.3,0.3
181,46.9421,0.06,-0.0198338,15.8795,0.3,0.3
182,46.9454,0.0568,-2.21e-05,15.9567,0.3,0.3
183,46.9485,0.0556,-0.0537094,16.4497,0.3,0.3
184,46.9515,0.0554,-0.0806965,16.1153,0.3,0.3
185,46.9547,0.0561,-0.105254,16.6055,0.3,0.3
186,46.9582,0.059,-0.165574,16.2707,0.3,0.3
187,46.9621,0.0628,-0.191068,16.8315,0.3,0.3
188,46.9662,0.064,-0.121282,16.4237,0.3,0.3
189,46.9704,0.0652,-0.121697,16.9681,0.3,0.3
190,46.9747,0.0651,-0.0866228,16.5743,0.3,0.3
191,46.9789,0.0647,-0.0784578,17.0539,0.3,0.3
192,46.9828,0.0627,-0.0347111,16.7271,0.3,0.3
193,46.9863,0.0595,-0.00140168,17.2742,0.3,0.3
194,46.9895,0.0561,0.00497063,16.9455,0.3,0.3
195,46.9924,0.0542,-0.0350054,17.501,0.3,0.3
196,46.9953,0.0537,-0.0727011,17.1771,0.3,0.3
197,46.9981,0.053,-0.0671361,17.7174,0.3,0.3
198,47.0005,0.0487,0.0313125,17.8602,0.3,0.3
199,47.0023,0.0428,0.0762461,17.5411,0.3,0.3
200,47.0038,0.0388,0.0261131,18.0764,0.3,0.3
201,47.0053,0.0384,-0.0709995,18.1359,0.3,0.3
202,47.007,0.0407,-0.144624,18.2786,0.3,0.3
203,47.0086,0.0408,-0.0852888,17.9722,0.3,0.3
204,47.01,0.0376,0.00473924,18.0481,0.3,0.3
205,47.0108,0.0267,0.215887,18.1901,0.3,0.3
206,47.0112,0.0213,0.0689884,18.2517,0.3,0.3
207,47.0117,0.0231,-0.125971,18.696,0.3,0.3
208,47.0129,0.0346,-0.391351,18.8352,0.3,0.3
209,47.0144,0.0386,-0.190083,18.881,0.3,0.3
210,47.0153,0.0304,0.141751,18.5912,0.3,0.3
211,47.0157,0.0182,0.253395,18.5947,0.3,0.3
212,47.0157,0.0074,0.218829,18.9799,0.3,0.3
213,47.0158,0.0068,-0.0563968,18.7114,0.3,0.3
214,47.016,0.0141,-0.271899,19.0803,0.3,0.3
215,47.0163,0.0174,-0.164904,18.7741,0.3,0.3
216,47.0165,0.0161,-0.0403273,19.0932,0.3,0.3
217,47.0166,0.0047,0.235789,18.9135,0.3,0.3
218,47.0166,-0.0086,0.291086,19.3223,0.3,0.3
219,47.0168,-0.0116,0.0138959,19.0971,0.3,0.3
220,47.0168,0.0019,-0.435656,19.3997,0.3,0.3
221,47.0172,0.0194,-0.548922,19.1908,0.3,0.3
222,47.0177,0.0243,-0.210213,19.3035,0.3,0.3
223,47.0178,0.0099,0.315199,19.3207,0.3,0.3
224,47.0178,0.0014,0.158448,19.2013,0.3,0.3
225,47.0179,-0.0054,0.114592,19.3416,0.3,0.3
226,47.0181,-0.0164,0.231306,19.1796,0.3,0.3
227,47.0185,-0.0182,-0.0165385,19.5243,0.3,0.3
228,47.0186,-0.0089,-0.319021,19.2963,0.3,0.3
229,47.0186,-0.0011,-0.28086,19.3558,0.3,0.3
230,47.0186,0.0005,-0.11394,19.4726,0.3,0.3
231,47.0187,-0.0106,0.232299,19.6794,0.3,0.3
232,47.0195,-0.0286,0.424023,19.523,0.3,0.3
233,47.0208,-0.0361,0.142804,19.6006,0.3,0.3
234,47.0215,-0.0268,-0.313564,19.6077,0.3,0.3
235,47.0219,-0.0202,-0.242626,19.8423,0.3,0.3
236,47.0221,-0.0153,-0.198183,19.6165,0.3,0.3
237,47.0223,-0.0102,-0.205105,19.617,0.3,0.3
238,47.023,0.0266,-1.07207,19.6742,0.3,0.3
239,47.0233,0.0177,0.164488,19.9887,0.3,0.3
240,47.0234,0.0112,0.101628,19.7008,0.3,0.3
241,47.0234,0.0058,0.0735431,19.9158,0.3,0.3
242,47.0236,0.0124,-0.252447,19.7169,0.3,0.3
243,47.0256,0.0449,-0.961536,19.8393,0.3,0.3
244,47.0294,0.0613,-0.531808,20.1579,0.3,0.3
245,47.0333,0.0628,-0.130011,19.8909,0.3,0.3
246,47.0365,0.0569,0.0715106,19.8488,0.3,0.3
247,47.0383,0.0422,0.313485,20.16,0.3,0.3
248,47.0394,0.0322,0.189557,19.9631,0.3,0.3
249,47.0408,0.0375,-0.225165,20.1911,0.3,0.3
250,47.0431,0.0486,-0.385136,20.2659,0.3,0.3
251,47.046,0.0532,-0.211061,20.0293,0.3,0.3
252,47.0487,0.0528,-0.0759859,20.2146,0.3,0.3
253,47.0512,0.0491,0.0141823,20.0641,0.3,0.3
254,47.0525,0.0371,0.241851,20.3662,0.3,0.3
255,47.0536,0.0333,0.0215625,20.1414,0.3,0.3
256,47.0546,0.0311,-0.0210039,20.2059,0.3,0.3
257,47.0556,0.0312,-0.0831605,20.2355,0.3,0.3
258,47.0565,0.0307,-0.0668366,20.3317,0.3,0.3
259,47.0574,0.0299,-0.058522,20.6266,0.3,0.3
260,47.0583,0.0289,-0.0528465,20.3899,0.3,0.3
261,47.059,0.0276,-0.04438,20.6863,0.3,0.3
262,47.0595,0.0225,0.0597309,20.5133,0.3,0.3
263,47.0599,0.0183,0.0366753,20.575,0.3,0.3
264,47.0601,0.0152,0.00789241,20.9194,0.3,0.3
265,47.0603,0.0149,-0.0676303,20.6913,0.3,0.3
266,47.0605,0.0149,-0.0757429,20.8139,0.3,0.3
267,47.0607,0.0147,-0.0702954,21.0941,0.3,0.3
268,47.0609,0.0118,0.00346455,20.9308,0.3,0.3
269,47.0609,0.006,0.0834995,21.2641,0.3,0.3
270,47.0609,0.0002,0.0852393,21.1087,0.3,0.3
271,47.0609,-0.0012,-0.0331397,21.1617,0.3,0.3
272,47.0609,0.0015,-0.144651,21.4803,0.3,0.3
273,47.061,0.005,-0.167305,21.3326,0.3,0.3
274,47.061,0,0.0636948,21.4307,0.3,0.3
275,47.061,-0.0034,0.0215177,21.6815,0.3,0.3
276,47.0611,-0.0098,0.104446,21.5317,0.3,0.3
277,47.0612,-0.013,0.019017,21.8346,0.3,0.3
278,47.0613,-0.0109,-0.124704,21.6947,0.3,0.3
279,47.0614,-0.0055,-0.215419,21.989,0.3,0.3
280,47.0614,-0.0043,-0.102375,21.8539,0.3,0.3
281,47.0617,-0.0188,0.325891,21.9333,0.3,0.3
282,47.0623,-0.0239,0.0736409,22.1595,0.3,0.3
283,47.0629,-0.025,-0.0340078,22.1096,0.3,0.3
284,47.0631,-0.0135,-0.377646,22.0306,0.3,0.3
285,47.0632,0.0106,-0.725085,22.2721,0.3,0.3
286,47.0635,0.0173,-0.25731,22.1031,0.3,0.3
287,47.064,0.0204,-0.161057,22.0804,0.3,0.3
288,47.064,0.0059,0.318488,22.0219,0.3,0.3
289,47.0643,-0.0168,0.546712,22.2491,0.3,0.3
290,47.0652,-0.0304,0.305118,22.0788,0.3,0.3
291,47.0656,-0.0202,-0.340525,22.0492,0.3,0.3
292,47.0657,0.0105,-0.903244,22.0065,0.3,0.3
293,47.067,0.0352,-0.748684,22.0416,0.3,0.3
294,47.0685,0.0392,-0.191017,21.9281,0.3,0.3
295,47.0696,0.0332,0.0807545,21.7463,0.3,0.3
296,47.07,0.0202,0.273637,21.8017,0.3,0.3
297,47.0702,0.0144,0.0809651,21.7895,0.3,0.3
298,47.0703,0.0092,0.0663173,21.7592,0.3,0.3
299,47.0704,0.0083,-0.0495198,21.813,0.3,0.3
300,47.0704,0.0079,-0.0629065,21.8079,0.3,0.3
301,47.0705,0.0064,-0.0327619,21.8619,0.3,0.3
302,47.0705,0.0051,-0.0377763,21.922,0.3,0.3
303,47.0705,0.0023,0.00356177,21.9773,0.3,0.3
304,47.0705,0.0006,-0.0256287,21.9719,0.3,0.3
305,47.0705,-0.0036,0.0431343,22.0862,0.3,0.3
306,47.0705,-0.0049,-0.0347715,22.0818,0.3,0.3
307,47.0706,-0.0059,-0.0425665,22.1398,0.3,0.3
308,47.0706,-0.007,-0.0395306,22.1352,0.3,0.3
309,47.0707,-0.0097,0.00448769,22.1894,0.3,0.3
310,47.0708,-0.0113,-0.0247227,22.2471,0.3,0.3
311,47.071,-0.0128,-0.0269618,22.2438,0.3,0.3
312,47.0712,-0.0143,-0.0264997,22.3004,0.3,0.3
313,47.0715,-0.0159,-0.0233062,22.2982,0.3,0.3
314,47.0718,-0.0175,-0.0228113,22.3536,0.3,0.3
315,47.0722,-0.0209,0.0268265,22.4065,0.3,0.3
316,47.0727,-0.0227,-0.0158142,22.4066,0.3,0.3
317,47.0733,-0.0241,-0.0261737,22.4587,0.3,0.3
318,47.074,-0.0256,-0.023002,22.4596,0.3,0.3
319,47.0747,-0.0271,-0.0225289,22.5112,0.3,0.3
320,47.0757,-0.032,0.0707683,22.5668,0.3,0.3
321,47.0771,-0.0371,0.0777298,22.6669,0.3,0.3
322,47.0786,-0.0383,-0.0271776,22.6714,0.3,0.3
323,47.0801,-0.0388,-0.0458947,22.7136,0.3,0.3
324,47.0817,-0.0408,-0.00475999,22.7738,0.3,0.3
325,47.0835,-0.0418,-0.0314245,22.8154,0.3,0.3
326,47.0854,-0.0441,0.00440303,22.878,0.3,0.3
327,47.0875,-0.0458,-0.011248,22.9298,0.3,0.3
328,47.0897,-0.0466,-0.0352684,22.9672,0.3,0.3
329,47.0919,-0.0473,-0.0377182,22.9815,0.3,0.3
330,47.0942,-0.0481,-0.0347373,23.0174,0.3,0.3
331,47.0966,-0.0491,-0.0289956,23.0327,0.3,0.3
332,47.0992,-0.0501,-0.028653,23.0674,0.3,0.3
333,47.1019,-0.0524,0.00718152,23.1173,0.3,0.3
334,47.1048,-0.0536,-0.0221129,23.1349,0.3,0.3
335,47.1079,-0.0556,0.000134335,23.1853,0.3,0.3
336,47.1112,-0.0575,-0.00194679,23.2358,0.3,0.3
337,47.1146,-0.0584,-0.0286271,23.2659,0.3,0.3
338,47.1181,-0.0591,-0.0337669,23.2859,0.3,0.3
339,47.1218,-0.0609,-0.00347515,23.3358,0.3,0.3
340,47.1256,-0.0619,-0.0247225,23.3642,0.3,0.3
341,47.1297,-0.0637,-0.00252839,23.4132,0.3,0.3
342,47.1338,-0.0645,-0.0292336,23.4349,0.3,0.3
343,47.138,-0.0643,-0.0562389,23.462,0.3,0.3
344,47.142,-0.0634,-0.075355,23.4841,0.3,0.3
345,47.1459,-0.0625,-0.0755719,23.5103,0.3,0.3
346,47.1497,-0.0614,-0.0812497,23.5572,0.3,0.3
347,47.1526,-0.0544,-0.242603,23.5794,0.3,0.3
348,47.155,-0.0483,-0.220092,23.6044,0.3,0.3
349,47.1569,-0.044,-0.172745,23.6163,0.3,0.3
350,47.1584,-0.0382,-0.214953,23.649,0.3,0.3
351,47.1597,-0.0361,-0.115652,23.6682,0.3,0.3
352,47.1609,-0.0354,-0.0780318,23.6906,0.3,0.3
353,47.1622,-0.0352,-0.0645618,23.7116,0.3,0.3
354,47.1634,-0.0354,-0.0536718,23.7388,0.3,0.3
355,47.1647,-0.0359,-0.0453912,23.7602,0.3,0.3
356,47.1661,-0.0376,-0.0124493,23.8082,0.3,0.3
357,47.1676,-0.0388,-0.0255563,23.8338,0.3,0.3
358,47.1692,-0.04,-0.0251623,23.8554,0.3,0.3
359,47.1709,-0.0412,-0.0247673,23.8799,0.3,0.3
360,47.1727,-0.0426,-0.0189111,23.9025,0.3,0.3
