step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
405,51.2044,0.2645,-0.0707128,28.0032,0.3,0.3
406,51.2732,0.2623,-0.0533897,28.0634,0.3,0.3
407,51.3384,0.2553,-0.0378643,28.108,0.3,0.3
408,51.4019,0.252,-0.0487878,28.123,0.3,0.3
409,51.4636,0.2484,-0.0474564,28.1379,0.3,0.3
410,51.5213,0.2402,-0.0323768,28.1676,0.3,0.3
411,51.5767,0.2355,-0.0424975,28.1824,0.3,0.3
412,51.6299,0.2306,-0.0412925,28.1972,0.3,0.3
413,51.6807,0.2254,-0.0397405,28.2118,0.3,0.3
414,51.7265,0.214,-0.0193396,28.2412,0.3,0.3
415,51.7697,0.2079,-0.0347614,28.2558,0.3,0.3
416,51.8104,0.2016,-0.0333609,28.2704,0.3,0.3
417,51.8484,0.1951,-0.0319319,28.2849,0.3,0.3
418,51.8813,0.1813,-0.00784187,28.3139,0.3,0.3
419,51.9116,0.1741,-0.0270765,28.3284,0.3,0.3
420,51.9371,0.1596,-0.00288679,28.357,0.3,0.3
421,51.9602,0.1521,-0.0232967,28.3713,0.3,0.3
422,51.9812,0.1447,-0.0226495,28.3855,0.3,0.3
423,52,0.1371,-0.0210574,28.3998,0.3,0.3
424,52.0167,0.1294,-0.0197552,28.4141,0.3,0.3
425,52.0315,0.1216,-0.0184375,28.4283,0.3,0.3
426,52.0444,0.1137,-0.0171042,28.4425,0.3,0.3
427,52.054,0.0977,0.00974591,28.4708,0.3,0.3
428,52.062,0.0896,-0.0133147,28.4849,0.3,0.3
429,52.0686,0.0816,-0.0125701,28.4988,0.3,0.3
430,52.0741,0.0736,-0.011518,28.5127,0.3,0.3
431,52.0784,0.0656,-0.0104637,28.5268,0.3,0.3
432,52.0817,0.0576,-0.00940725,28.5408,0.3,0.3
433,52.0842,0.0501,-0.00994247,28.5548,0.3,0.3
434,52.0861,0.0441,-0.0137305,28.5687,0.3,0.3
435,52.0876,0.0384,-0.0138931,28.5965,0.3,0.3
436,52.0887,0.0327,-0.0131381,28.6103,0.3,0.3
437,52.0896,0.0303,-0.0229009,28.6241,0.3,0.3
438,52.0905,0.0301,-0.0295997,28.6379,0.3,0.3
439,52.0915,0.0313,-0.0340437,28.6654,0.3,0.3
440,52.0925,0.0317,-0.0316632,28.679,0.3,0.3
441,52.0935,0.0321,-0.0317254,28.6926,0.3,0.3
