step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
1,0.577448,0.7599,-20.7459,0.0404,0.3,0
2,1.1549,0.7599,-0.229262,0.0542,0.3,0
3,1.73234,0.7599,-0.229908,0.0527,0.3,0.3
4,2.30964,0.7598,-0.227824,0.136,0.3,0.3
5,2.88587,0.7591,-0.212059,0.4061,0.3,0.3
6,3.46135,0.7586,-0.217954,0.5715,0.3,0.3
7,4.035,0.7574,-0.199337,0.7798,0.3,0.3
8,4.60639,0.7559,-0.19143,1.008,0.3,0.3
9,5.17505,0.7541,-0.183431,1.1756,0.3,0.3
10,5.74056,0.752,-0.17534,1.3934,0.3,0.3
11,6.30261,0.7497,-0.169887,1.6097,0.3,0.3
12,6.86062,0.747,-0.158912,1.8448,0.3,0.3
13,7.41267,0.743,-0.123244,2.0919,0.3,0.3
14,7.95982,0.7397,-0.141783,2.298,0.3,0.3
15,8.50535,0.7386,-0.20148,2.3402,0.3,0.3
16,9.04764,0.7364,-0.171746,2.4763,0.3,0.3
17,9.58331,0.7319,-0.108918,2.6911,0.3,0.3
18,10.1095,0.7254,-0.0535851,2.9769,0.3,0.3
19,10.6312,0.7223,-0.145069,3.1154,0.3,0.3
20,11.1475,0.7185,-0.12564,3.34,0.3,0.3
21,11.6566,0.7135,-0.0923462,3.507,0.3,0.3
22,12.1577,0.7079,-0.0750679,3.7272,0.3,0.3
23,12.651,0.7024,-0.076715,3.9099,0.3,0.3
24,13.1394,0.6988,-0.127529,4.0423,0.3,0.3
25,13.6199,0.6932,-0.0724382,4.2387,0.3,0.3
26,14.0912,0.6865,-0.0413117,4.4295,0.3,0.3
27,14.5533,0.6798,-0.0398795,4.6207,0.3,0.3
28,15.007,0.6736,-0.0520921,4.8107,0.3,0.3
29,15.4526,0.6675,-0.0535295,4.9995,0.3,0.3
30,15.8954,0.6654,-0.161465,5.0622,0.3,0.3
31,16.3294,0.6588,-0.038545,5.2494,0.3,0.3
32,16.7514,0.6496,0.0338628,5.4312,0.3,0.3
33,17.1621,0.6409,0.022428,5.6155,0.3,0.3
34,17.5646,0.6344,-0.0355612,5.7972,0.3,0.3
35,17.9598,0.6287,-0.0559856,5.9798,0.3,0.3
36,18.3467,0.622,-0.0275043,6.161,0.3,0.3
37,18.7236,0.6139,0.0122039,6.3411,0.3,0.3
38,19.0972,0.6112,-0.133306,6.4011,0.3,0.3
39,19.4616,0.6037,-0.00196877,6.5795,0.3,0.3
40,19.8226,0.6008,-0.125809,6.636,0.3,0.3
41,20.1737,0.5926,0.0192468,6.8131,0.3,0.3
42,20.5181,0.5868,-0.0443119,6.9274,0.3,0.3
43,20.8579,0.5829,-0.0949374,7.043,0.3,0.3
44,21.1952,0.5808,-0.143401,7.2179,0.3,0.3
45,21.5358,0.5836,-0.277037,7.3905,0.3,0.3
46,21.8583,0.5679,0.22669,7.5607,0.3,0.3
47,22.1607,0.5499,0.293723,7.7735,0.3,0.3
48,22.4598,0.5469,-0.110842,7.8334,0.3,0.3
49,22.7712,0.5581,-0.498077,8.0179,0.3,0.3
50,23.0891,0.5638,-0.351766,8.1593,0.3,0.3
51,23.3963,0.5542,0.0637432,8.2196,0.3,0.3
52,23.6848,0.5372,0.268187,8.3839,0.3,0.3
53,23.9637,0.5281,0.0571677,8.5125,0.3,0.3
54,24.2461,0.5314,-0.279074,8.6298,0.3,0.3
55,24.5343,0.5368,-0.33785,8.7951,0.3,0.3
56,24.8174,0.5321,-0.0641926,8.907,0.3,0.3
57,25.0912,0.5233,0.0487026,8.9968,0.3,0.3
58,25.3608,0.5192,-0.0774087,9.0492,0.3,0.3
59,25.623,0.512,0.00801609,9.1968,0.3,0.3
60,25.8832,0.5101,-0.134947,9.2504,0.3,0.3
61,26.1416,0.5084,-0.14027,9.3038,0.3,0.3
62,26.3952,0.5036,-0.0555577,9.4075,0.3,0.3
63,26.6457,0.5005,-0.100953,9.4598,0.3,0.3
64,26.8962,0.5005,-0.185079,9.4598,0.3,0.3
65,27.1404,0.4941,-0.0107785,9.5666,0.3,0.3
66,27.3807,0.4902,-0.0775252,9.6174,0.3,0.3
67,27.6176,0.4868,-0.090419,9.6693,0.3,0.3
68,27.8546,0.4868,-0.182633,9.6693,0.3,0.3
69,28.0812,0.476,0.111803,9.828,0.3,0.3
70,28.2944,0.4617,0.2102,9.9801,0.3,0.3
71,28.4991,0.4525,0.0748756,10.1146,0.3,0.3
72,28.7032,0.4518,-0.154798,10.2488,0.3,0.3
73,28.909,0.4536,-0.223224,10.4564,0.3,0.3
74,29.1141,0.4529,-0.155899,10.497,0.3,0.3
75,29.3172,0.4507,-0.115122,10.5343,0.3,0.3
76,29.5178,0.4478,-0.0957327,10.5813,0.3,0.3
77,29.7091,0.4374,0.109516,10.7325,0.3,0.3
78,29.8971,0.4336,-0.0679131,10.7833,0.3,0.3
79,30.0826,0.4307,-0.0917092,10.8265,0.3,0.3
80,30.26,0.4212,0.0889828,10.9773,0.3,0.3
81,30.4279,0.4098,0.143355,11.127,0.3,0.3
82,30.5896,0.4021,0.0454227,11.2926,0.3,0.3
83,30.75,0.4005,-0.119138,11.0858,0.3,0.3
84,30.9103,0.4003,-0.157218,11.5932,0.3,0.3
85,31.0661,0.3947,-0.0100735,11.3388,0.3,0.3
86,31.2126,0.3828,0.163271,11.8774,0.3,0.3
87,31.3532,0.375,0.0545924,11.8467,0.3,0.3
88,31.4909,0.3711,-0.049853,12.0492,0.3,0.3
89,31.627,0.3689,-0.0954066,12.0708,0.3,0.3
90,31.7592,0.3636,-0.0104256,11.9295,0.3,0.3
91,31.885,0.3546,0.0918729,12.3331,0.3,0.3
92,32.0022,0.3424,0.181642,12.6526,0.3,0.3
93,32.1169,0.3386,-0.0443059,12.6473,0.3,0.3
94,32.2322,0.3396,-0.174495,12.4625,0.3,0.3
95,32.3476,0.3398,-0.153243,12.7597,0.3,0.3
96,32.4603,0.3357,-0.0361987,12.6357,0.3,0.3
97,32.5683,0.3285,0.049382,12.8557,0.3,0.3
98,32.6692,0.3178,0.146822,13.0415,0.3,0.3
99,32.7657,0.3105,0.056948,13.0154,0.3,0.3
100,32.8616,0.3097,-0.118575,13.3991,0.3,0.3
101,32.9587,0.3116,-0.19231,13.2915,0.3,0.3
102,33.0537,0.3082,-0.0484521,13.5768,0.3,0.3
103,33.1417,0.2968,0.170716,13.517,0.3,0.3
104,33.2273,0.2925,-0.019943,13.7621,0.3,0.3
105,33.3101,0.2877,-0.00524755,13.6109,0.3,0.3
106,33.3914,0.2852,-0.06684,14.1567,0.3,0.3
107,33.471,0.2821,-0.0499498,13.8953,0.3,0.3
108,33.5476,0.2768,0.010805,14.3701,0.3,0.3
109,33.6204,0.2698,0.0585756,14.0244,0.3,0.3
110,33.69,0.2638,0.0331514,14.7256,0.3,0.3
111,33.758,0.2607,-0.0444402,14.435,0.3,0.3
112,33.8254,0.2597,-0.101061,14.8932,0.3,0.3
113,33.8917,0.2574,-0.0654897,14.5397,0.3,0.3
114,33.9571,0.2558,-0.0841272,15.0637,0.3,0.3
115,34.0216,0.254,-0.0784031,14.7493,0.3,0.3
116,34.085,0.2517,-0.064427,15.2304,0.3,0.3
117,34.1443,0.2436,0.0943959,14.9092,0.3,0.3
118,34.199,0.2339,0.140307,15.4007,0.3,0.3
119,34.2518,0.2297,-0.00712812,15.5524,0.3,0.3
120,34.3041,0.2288,-0.0961526,15.0433,0.3,0.3
121,34.3551,0.2257,-0.0360144,15.7022,0.3,0.3
122,34.4032,0.2194,0.0520891,15.3882,0.3,0.3
123,34.4479,0.2114,0.100209,15.8711,0.3,0.3
124,34.4903,0.206,0.0314543,15.5122,0.3,0.3
125,34.5326,0.2056,-0.1036,16.1712,0.3,0.3
126,34.5757,0.2076,-0.169177,15.8604,0.3,0.3
127,34.6188,0.2076,-0.115353,16.3276,0.3,0.3
128,34.6607,0.2047,-0.0363574,15.9913,0.3,0.3
129,34.7011,0.2011,-0.0165483,16.4765,0.3,0.3
130,34.742,0.2021,-0.14122,16.6341,0.3,0.3
131,34.7856,0.2089,-0.300038,16.2846,0.3,0.3
132,34.8321,0.2156,-0.299531,16.9148,0.3,0.3
133,34.8782,0.2148,-0.0969735,16.9036,0.3,0.3
134,34.9171,0.1971,0.364469,17.0347,0.3,0.3
135,34.9559,0.1971,-0.113599,17.0347,0.3,0.3
136,34.9921,0.1902,0.0746097,17.0091,0.3,0.3
137,35.0273,0.1875,-0.0381396,16.6672,0.3,0.3
138,35.0611,0.1839,-0.012916,17.1516,0.3,0.3
139,35.094,0.1814,-0.0420201,16.8111,0.3,0.3
140,35.1259,0.1786,-0.033232,17.4172,0.3,0.3
141,35.1565,0.175,-0.0107007,17.1007,0.3,0.3
142,35.1856,0.1705,0.0148044,17.6017,0.3,0.3
143,35.2132,0.1662,0.0105531,17.2703,0.3,0.3
144,35.2398,0.1631,-0.0210555,17.8519,0.3,0.3
145,35.2659,0.1614,-0.0584827,17.5406,0.3,0.3
146,35.2913,0.1595,-0.0526483,18.0417,0.3,0.3
147,35.3157,0.1561,-0.011261,17.7255,0.3,0.3
148,35.3384,0.1508,0.0415008,18.2696,0.3,0.3
149,35.3596,0.1455,0.0429672,17.9688,0.3,0.3
150,35.3799,0.1426,-0.0210841,18.4649,0.3,0.3
151,35.4003,0.1426,-0.0995053,18.1705,0.3,0.3
152,35.4207,0.1429,-0.107817,18.2506,0.3,0.3
153,35.4409,0.1422,-0.0807276,18.6708,0.3,0.3
154,35.4608,0.1411,-0.0697175,18.3125,0.3,0.3
155,35.4792,0.1355,0.0533473,18.8004,0.3,0.3
156,35.4969,0.1331,-0.0324458,18.4563,0.3,0.3
157,35.5141,0.1313,-0.0482174,18.8635,0.3,0.3
158,35.5294,0.1237,0.110557,18.9965,0.3,0.3
159,35.5436,0.1192,0.0281061,19.0623,0.3,0.3
160,35.5574,0.1172,-0.0388935,18.7973,0.3,0.3
161,35.5714,0.1186,-0.131214,19.2443,0.3,0.3
162,35.5857,0.1193,-0.112626,19.3079,0.3,0.3
163,35.5994,0.1174,-0.0419555,19.3638,0.3,0.3
164,35.6108,0.1067,0.198764,19.4862,0.3,0.3
165,35.6201,0.0961,0.199162,19.2695,0.3,0.3
166,35.629,0.0946,-0.0461683,19.6306,0.3,0.3
167,35.64,0.1047,-0.362487,19.4096,0.3,0.3
168,35.6532,0.1151,-0.373805,19.7976,0.3,0.3
169,35.6658,0.112,-0.00847036,19.5599,0.3,0.3
170,35.6737,0.0893,0.527464,19.8234,0.3,0.3
171,35.6778,0.0638,0.61066,19.6195,0.3,0.3
172,35.6807,0.0535,0.203304,19.7334,0.3,0.3
173,35.6857,0.0706,-0.541686,19.5076,0.3,0.3
174,35.6962,0.1026,-0.953673,19.7591,0.3,0.3
175,35.7124,0.1273,-0.764091,19.4934,0.3,0.3
176,35.73,0.1326,-0.241994,19.4523,0.3,0.3
177,35.7428,0.1133,0.4279,19.141,0.3,0.3
178,35.7494,0.0809,0.791251,19.4471,0.3,0.3
179,35.7533,0.0628,0.410527,19.1619,0.3,0.3
180,35.7578,0.0669,-0.190159,19.1802,0.3,0.3
181,35.7631,0.0732,-0.251512,18.9553,0.3,0.3
182,35.7713,0.0905,-0.553779,19.2511,0.3,0.3
183,35.781,0.0986,-0.307892,19.0288,0.3,0.3
184,35.7882,0.0848,0.287476,19.2244,0.3,0.3
185,35.7912,0.0545,0.742019,19.0575,0.3,0.3
186,35.7922,0.0309,0.568173,19.2364,0.3,0.3
187,35.793,0.0287,-0.00899143,19.0033,0.3,0.3
188,35.7958,0.0529,-0.729096,18.974,0.3,0.3
189,35.8025,0.0818,-0.864736,19.0102,0.3,0.3
190,35.8121,0.098,-0.526779,18.8824,0.3,0.3
191,35.8206,0.0924,0.0634222,18.7139,0.3,0.3
192,35.8228,0.0469,1.15433,18.7149,0.3,0.3
193,35.8229,0.0082,0.982335,18.7386,0.3,0.3
194,35.823,-0.0105,0.447954,18.6062,0.3,0.3
195,35.8236,-0.0238,0.306165,18.4722,0.3,0.3
196,35.8236,-0.0066,-0.52249,18.4972,0.3,0.3
197,35.8236,0.0025,-0.306522,18.3753,0.3,0.3
198,35.8237,0.01,-0.26558,18.493,0.3,0.3
199,35.8242,0.021,-0.363398,18.3205,0.3,0.3
200,35.8244,0.0158,0.0755483,18.5872,0.3,0.3
201,35.8244,-0.0051,0.505723,18.3583,0.3,0.3
202,35.825,-0.0242,0.462873,18.7028,0.3,0.3
203,35.8257,-0.0267,0.0154459,18.4032,0.3,0.3
204,35.8257,-0.005,-0.64446,18.6278,0.3,0.3
205,35.8259,0.0131,-0.552701,18.6982,0.3,0.3
206,35.8268,0.0294,-0.509016,18.3294,0.3,0.3
207,35.8274,0.024,0.0784836,18.4816,0.3,0.3
208,35.8276,0.0169,0.126499,18.2309,0.3,0.3
209,35.8277,0.0032,0.308806,18.5766,0.3,0.3
210,35.8277,-0.0004,0.0371868,18.3294,0.3,0.3
211,35.8278,0.0113,-0.379433,18.6924,0.3,0.3
212,35.8286,0.0286,-0.535847,18.4545,0.3,0.3
213,35.8297,0.0328,-0.183435,18.7134,0.3,0.3
214,35.8298,0.0123,0.489605,18.4409,0.3,0.3
215,35.8299,-0.0081,0.493031,18.4506,0.3,0.3
216,35.8302,-0.0169,0.182486,18.6839,0.3,0.3
217,35.8307,-0.0235,0.125086,18.5596,0.3,0.3
218,35.8319,-0.034,0.233565,18.6576,0.3,0.3
219,35.8332,-0.0359,0.00196523,18.6887,0.3,0.3
220,35.8339,-0.0275,-0.278631,18.8038,0.3,0.3
221,35.8342,-0.0167,-0.346657,18.8804,0.3,0.3
222,35.8345,-0.0164,-0.0632333,18.9205,0.3,0.3
223,35.8353,-0.0285,0.275221,18.9638,0.3,0.3
224,35.8368,-0.0385,0.221554,19.0444,0.3,0.3
225,35.8377,-0.03,-0.280471,19.0525,0.3,0.3
226,35.8377,-0.0017,-0.823559,19.1887,0.3,0.3
227,35.8381,0.0198,-0.646426,19.1651,0.3,0.3
228,35.8385,0.0199,-0.0686731,19.0116,0.3,0.3
229,35.8385,-0.0087,0.714814,18.9733,0.3,0.3
230,35.8404,-0.0436,0.895421,19.0251,0.3,0.3
231,35.8457,-0.0724,0.739423,18.8259,0.3,0.3
232,35.8511,-0.0739,0.00283569,18.714,0.3,0.3
233,35.8541,-0.0547,-0.561778,18.5827,0.3,0.3
234,35.8547,-0.0231,-0.906038,18.6809,0.3,0.3
235,35.8552,-0.0231,-0.0528185,18.6809,0.3,0.3
236,35.8555,-0.0173,-0.211144,18.6419,0.3,0.3
237,35.8557,-0.012,-0.199224,18.6612,0.3,0.3
238,35.8557,-0.0046,-0.25814,18.7056,0.3,0.3
239,35.8558,-0.0097,0.0808985,18.8204,0.3,0.3
240,35.856,-0.0137,0.0524102,18.8593,0.3,0.3
241,35.8562,-0.0165,0.0208642,18.8625,0.3,0.3
242,35.8566,-0.0186,0.00261,18.9178,0.3,0.3
243,35.857,-0.0215,0.0250983,18.9674,0.3,0.3
244,35.8575,-0.0226,-0.0231525,18.9982,0.3,0.3
245,35.8581,-0.0234,-0.0309926,19.0344,0.3,0.3
246,35.8588,-0.0259,0.0156794,19.1338,0.3,0.3
247,35.8595,-0.0269,-0.0244977,19.1696,0.3,0.3
248,35.8603,-0.0287,-0.00233335,19.3006,0.3,0.3
249,35.8612,-0.0296,-0.0263382,19.4004,0.3,0.3
250,35.8621,-0.0302,-0.0342325,19.4662,0.3,0.3
251,35.863,-0.0308,-0.0340263,19.5323,0.3,0.3
252,35.864,-0.0313,-0.0365497,19.5634,0.3,0.3
253,35.865,-0.0319,-0.0336426,19.5969,0.3,0.3
254,35.8661,-0.0326,-0.0307049,19.629,0.3,0.3
255,35.8672,-0.0333,-0.0304666,19.6615,0.3,0.3
256,35.8684,-0.0342,-0.0247675,19.6942,0.3,0.3
257,35.8696,-0.0351,-0.0244677,19.7261,0.3,0.3
258,35.8711,-0.039,0.0577355,19.8552,0.3,0.3
259,35.8729,-0.0423,0.0425614,19.9514,0.3,0.3
260,35.8748,-0.0428,-0.0328522,20.0439,0.3,0.3
261,35.8764,-0.0401,-0.120028,20.1329,0.3,0.3
262,35.8778,-0.0373,-0.123536,20.2315,0.3,0.3
263,35.8793,-0.0392,0.00396689,20.315,0.3,0.3
264,35.8815,-0.0465,0.151996,20.3981,0.3,0.3
265,35.8839,-0.0493,0.0313783,20.4363,0.3,0.3
266,35.8865,-0.0507,-0.00595858,20.4477,0.3,0.3
267,35.8892,-0.0527,0.0108862,20.5115,0.3,0.3
268,35.8921,-0.0535,-0.0212283,20.5382,0.3,0.3
269,35.895,-0.0535,-0.0427828,20.5382,0.3,0.3
270,35.8979,-0.0543,-0.0208967,20.5743,0.3,0.3
271,35.901,-0.0553,-0.0151497,20.5993,0.3,0.3
272,35.9045,-0.0596,0.075291,20.7236,0.3,0.3
273,35.9082,-0.0606,-0.0134575,20.7537,0.3,0.3
274,35.9119,-0.0611,-0.0267556,20.7821,0.3,0.3
275,35.9157,-0.0615,-0.0292833,20.8112,0.3,0.3
276,35.9196,-0.0621,-0.0236505,20.84,0.3,0.3
277,35.9235,-0.0627,-0.0234172,20.8728,0.3,0.3
278,35.9275,-0.0634,-0.0204533,20.9,0.3,0.3
279,35.9316,-0.0641,-0.0201888,20.9323,0.3,0.3
280,35.9358,-0.0649,-0.0171937,20.9603,0.3,0.3
281,35.9401,-0.0656,-0.0196279,20.9917,0.3,0.3
282,35.9445,-0.0664,-0.0166315,21.0201,0.3,0.3
