step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
64,24.8997,0.3472,-0.0764481,9.4091,0.3,0.3
65,25.0107,0.3333,-0.0255731,9.5693,0.3,0.3
66,25.1186,0.3284,-0.0694466,9.6225,0.3,0.3
67,25.2234,0.3237,-0.0693687,9.6756,0.3,0.3
68,25.3251,0.3189,-0.0677644,9.7285,0.3,0.3
69,25.4204,0.3088,-0.038832,9.8342,0.3,0.3
70,25.5127,0.3037,-0.0626481,9.8869,0.3,0.3
71,25.6018,0.2986,-0.0614627,9.9396,0.3,0.3
72,25.6879,0.2934,-0.0597507,9.992,0.3,0.3
73,25.774,0.2934,-0.0858388,9.992,0.3,0.3
74,25.854,0.2828,-0.0302736,10.0967,0.3,0.3
75,25.9339,0.2828,-0.0833584,10.0967,0.3,0.3
76,26.0109,0.2775,-0.0556167,10.1489,0.3,0.3
77,26.0849,0.272,-0.0533233,10.2006,0.3,0.3
78,26.1559,0.2664,-0.0515032,10.2526,0.3,0.3
79,26.2239,0.2608,-0.0501814,10.3045,0.3,0.3
80,26.289,0.2551,-0.048333,10.3563,0.3,0.3
81,26.3512,0.2494,-0.0469828,10.4079,0.3,0.3
82,26.4106,0.2437,-0.0456309,10.4595,0.3,0.3
83,26.4671,0.2378,-0.0432273,10.5109,0.3,0.3
84,26.521,0.232,-0.0423469,10.5623,0.3,0.3
85,26.5721,0.2261,-0.0404397,10.6135,0.3,0.3
86,26.6206,0.2202,-0.0390307,10.6646,0.3,0.3
87,26.6664,0.2142,-0.037095,10.7157,0.3,0.3
88,26.7098,0.2082,-0.0356575,10.7666,0.3,0.3
89,26.7507,0.2022,-0.0342181,10.8174,0.3,0.3
90,26.7891,0.1961,-0.032252,10.8681,0.3,0.3
91,26.8186,0.1716,0.0658216,11.0698,0.3,0.3
92,26.8459,0.1653,-0.023653,11.12,0.3,0.3
93,26.8714,0.1596,-0.0252759,11.168,0.3,0.3
94,26.895,0.1538,-0.023372,11.2178,0.3,0.3
95,26.9135,0.1359,0.0415622,11.4907,0.3,0.3
96,26.9274,0.1177,0.0475769,11.606,0.3,0.3
97,26.9376,0.1011,0.0436966,11.384,0.3,0.3
98,26.945,0.0863,0.0383707,11.9744,0.3,0.3
99,26.9503,0.0729,0.0346988,11.751,0.3,0.3
100,26.9539,0.0601,0.0348808,12.2715,0.3,0.3
101,26.9563,0.0481,0.0338663,11.8119,0.3,0.3
102,26.9576,0.0366,0.0342303,12.4235,0.3,0.3
103,26.9583,0.0259,0.0328976,12.4838,0.3,0.3
104,26.9585,0.0159,0.0318928,12.5056,0.3,0.3
105,26.9586,0.0066,0.0307158,12.7264,0.3,0.3
106,26.9586,-0.002,0.0293664,12.8245,0.3,0.3
107,26.9587,-0.0097,0.0267943,13.0484,0.3,0.3
108,26.9589,-0.0168,0.0255744,13.1059,0.3,0.3
109,26.9593,-0.019,0.00163008,13.2418,0.3,0.3
110,26.96,-0.027,0.0326382,13.4099,0.3,0.3
111,26.9611,-0.0329,0.0236231,13.4521,0.3,0.3
112,26.9626,-0.0379,0.0203844,13.6459,0.3,0.3
113,26.9643,-0.0418,0.015872,13.7351,0.3,0.3
114,26.9663,-0.0451,0.0137105,13.933,0.3,0.3
115,26.9686,-0.0478,0.0113998,14.0303,0.3,0.3
116,26.9711,-0.05,0.00946483,14.1849,0.3,0.3
117,26.9738,-0.0517,0.00740534,14.2936,0.3,0.3
118,26.9766,-0.0532,0.0067963,14.4636,0.3,0.3
119,26.9795,-0.0536,0.00141238,14.6298,0.3,0.3
120,26.9824,-0.0536,-0.00057154,14.7183,0.3,0.3
121,26.9852,-0.0533,-0.00213055,14.8914,0.3,0.3
122,26.988,-0.0526,-0.00428977,14.9668,0.3,0.3
123,26.9906,-0.0516,-0.00602429,15.1488,0.3,0.3
124,26.9932,-0.0504,-0.00730917,15.2153,0.3,0.3
125,26.9956,-0.0495,-0.00601932,15.2953,0.3,0.3
126,26.998,-0.049,-0.00412962,15.4019,0.3,0.3
127,27.0003,-0.0479,-0.00739025,15.4875,0.3,0.3
128,27.0025,-0.0466,-0.00870127,15.5697,0.3,0.3
129,27.0044,-0.0438,-0.0168881,15.7363,0.3,0.3
130,27.0062,-0.0422,-0.0112755,15.8209,0.3,0.3
131,27.0078,-0.0399,-0.0153385,15.8581,0.3,0.3
132,27.0092,-0.0375,-0.0164272,16.0668,0.3,0.3
133,27.0104,-0.0351,-0.0170167,16.0899,0.3,0.3
134,27.0115,-0.0334,-0.0139317,16.17,0.3,0.3
135,27.0126,-0.0318,-0.0138222,16.244,0.3,0.3
136,27.0134,-0.0284,-0.0236636,16.3962,0.3,0.3
137,27.0141,-0.027,-0.0140055,16.5563,0.3,0.3
138,27.0145,-0.0203,-0.0421744,16.5462,0.3,0.3
139,27.0146,-0.0096,-0.0648466,16.8025,0.3,0.3
140,27.0146,0.0069,-0.0979736,16.7692,0.3,0.3
141,27.0153,0.0249,-0.109981,17.0463,0.3,0.3
142,27.0172,0.0442,-0.121319,16.9748,0.3,0.3
143,27.0209,0.0605,-0.110413,17.2934,0.3,0.3
144,27.0262,0.0732,-0.0956095,17.1635,0.3,0.3
145,27.0331,0.0826,-0.0814843,17.5493,0.3,0.3
146,27.0407,0.0874,-0.0597105,17.6276,0.3,0.3
147,27.0494,0.0931,-0.0656634,17.4146,0.3,0.3
148,27.0583,0.0947,-0.0455918,17.7943,0.3,0.3
149,27.0681,0.0988,-0.0591465,17.541,0.3,0.3
150,27.0785,0.1021,-0.0560021,18.0394,0.3,0.3
151,27.0894,0.1043,-0.0510834,17.7476,0.3,0.3
152,27.1005,0.1052,-0.0448399,18.2551,0.3,0.3
153,27.1114,0.1048,-0.0382714,17.9539,0.3,0.3
154,27.1222,0.1035,-0.0334774,18.4695,0.3,0.3
155,27.1325,0.1015,-0.0295079,18.1784,0.3,0.3
156,27.1422,0.0989,-0.0258875,18.6726,0.3,0.3
157,27.1514,0.0959,-0.0231663,18.393,0.3,0.3
158,27.16,0.0926,-0.0208691,18.8758,0.3,0.3
159,27.1679,0.089,-0.0184958,18.6106,0.3,0.3
160,27.1752,0.0854,-0.0176214,19.0738,0.3,0.3
161,27.1819,0.0817,-0.0162209,18.8244,0.3,0.3
162,27.188,0.078,-0.0153193,19.2692,0.3,0.3
163,27.1937,0.0755,-0.020717,19.3337,0.3,0.3
164,27.199,0.0731,-0.0206389,19.398,0.3,0.3
165,27.2038,0.0693,-0.0127097,19.1745,0.3,0.3
166,27.2081,0.0653,-0.0107293,19.59,0.3,0.3
167,27.2117,0.0602,-0.00397235,19.7174,0.3,0.3
168,27.2149,0.0567,-0.0111144,19.513,0.3,0.3
169,27.2178,0.0537,-0.0128805,19.9075,0.3,0.3
170,27.2204,0.051,-0.0137208,19.7109,0.3,0.3
171,27.2228,0.0486,-0.0146353,20.0962,0.3,0.3
172,27.225,0.047,-0.0182495,20.1587,0.3,0.3
173,27.2271,0.0462,-0.0220633,19.9059,0.3,0.3
174,27.2291,0.0439,-0.0140015,20.2829,0.3,0.3
175,27.2308,0.0422,-0.0165891,20.3447,0.3,0.3
176,27.2325,0.0413,-0.0203765,20.0981,0.3,0.3
177,27.234,0.0388,-0.0117632,20.4676,0.3,0.3
178,27.2353,0.0354,-0.00642379,20.5894,0.3,0.3
179,27.2365,0.0345,-0.0187091,20.3508,0.3,0.3
180,27.2376,0.033,-0.015344,20.4133,0.3,0.3
181,27.2386,0.0323,-0.0191787,20.7101,0.3,0.3
182,27.2396,0.0308,-0.014813,20.7701,0.3,0.3
183,27.2405,0.0301,-0.018647,20.5376,0.3,0.3
184,27.2413,0.0293,-0.0179558,20.8299,0.3,0.3
185,27.2421,0.0271,-0.0104139,20.6611,0.3,0.3
186,27.2427,0.0248,-0.00934636,21.0076,0.3,0.3
187,27.2432,0.0228,-0.0103532,20.8444,0.3,0.3
188,27.2437,0.0226,-0.01931,21.1247,0.3,0.3
189,27.2446,0.0298,-0.0581189,20.9655,0.3,0.3
190,27.2464,0.0418,-0.0851315,21.2985,0.3,0.3
191,27.2493,0.0547,-0.0928729,21.1443,0.3,0.3
192,27.255,0.0755,-0.137596,21.4666,0.3,0.3
193,27.2637,0.0933,-0.127074,21.3181,0.3,0.3
194,27.2749,0.1056,-0.10268,21.6288,0.3,0.3
195,27.2875,0.1123,-0.0763889,21.4871,0.3,0.3
196,27.3006,0.1144,-0.0539482,21.7932,0.3,0.3
197,27.3135,0.1134,-0.0382322,21.6629,0.3,0.3
198,27.3256,0.1102,-0.0264653,21.9584,0.3,0.3
199,27.3368,0.1057,-0.018872,21.8363,0.3,0.3
200,27.3469,0.1004,-0.0135771,22.1207,0.3,0.3
201,27.3558,0.0948,-0.0107055,22.0074,0.3,0.3
202,27.3638,0.089,-0.00828225,22.2801,0.3,0.3
203,27.3707,0.0834,-0.00790727,22.1771,0.3,0.3
204,27.3768,0.0779,-0.00705564,22.4368,0.3,0.3
205,27.3819,0.0712,0.000598,22.5396,0.3,0.3
206,27.3863,0.0666,-0.00877198,22.4587,0.3,0.3
207,27.3902,0.0627,-0.0113158,22.6909,0.3,0.3
208,27.3938,0.0594,-0.0135086,22.6275,0.3,0.3
209,27.3969,0.0563,-0.0137505,22.838,0.3,0.3
210,27.3998,0.0535,-0.0145665,22.7976,0.3,0.3
211,27.4024,0.051,-0.0154568,22.9795,0.3,0.3
212,27.4047,0.0478,-0.0111712,23.0707,0.3,0.3
213,27.4067,0.0456,-0.0156349,23.0821,0.3,0.3
214,27.4088,0.0449,-0.0229733,23.1609,0.3,0.3
215,27.4106,0.043,-0.0165112,23.1918,0.3,0.3
216,27.4123,0.0409,-0.0149985,23.2994,0.3,0.3
217,27.4138,0.0388,-0.0144851,23.3491,0.3,0.3
218,27.4151,0.0368,-0.0144962,23.4414,0.3,0.3
219,27.4164,0.035,-0.0150567,23.5013,0.3,0.3
220,27.4175,0.0333,-0.0151417,23.5843,0.3,0.3
221,27.4185,0.0318,-0.0157762,23.6496,0.3,0.3
222,27.4195,0.0317,-0.0227607,23.6794,0.3,0.3
223,27.4215,0.0442,-0.088899,23.7743,0.3,0.3
224,27.4245,0.0553,-0.0846906,23.8216,0.3,0.3
225,27.4284,0.0626,-0.0675344,23.8417,0.3,0.3
226,27.4361,0.0874,-0.161261,23.9114,0.3,0.3
227,27.4484,0.1109,-0.160669,23.9803,0.3,0.3
228,27.4647,0.1277,-0.131407,24.0409,0.3,0.3
229,27.4832,0.1362,-0.092073,24.1033,0.3,0.3
230,27.5021,0.1375,-0.0564393,24.172,0.3,0.3
231,27.52,0.1335,-0.0289793,24.2414,0.3,0.3
232,27.5359,0.1261,-0.0101671,24.3105,0.3,0.3
233,27.5503,0.1201,-0.0157032,24.3555,0.3,0.3
234,27.5632,0.1139,-0.0131874,24.4,0.3,0.3
235,27.5734,0.1009,0.0240324,24.4895,0.3,0.3
236,27.5829,0.0975,-0.0231469,24.5119,0.3,0.3
237,27.5913,0.0913,-0.00762426,24.555,0.3,0.3
238,27.5991,0.0882,-0.0223757,24.5773,0.3,0.3
239,27.6063,0.0851,-0.0216262,24.5994,0.3,0.3
240,27.613,0.0819,-0.0203508,24.6215,0.3,0.3
241,27.6192,0.0787,-0.0195744,24.6436,0.3,0.3
242,27.6249,0.0754,-0.018272,24.6657,0.3,0.3
243,27.6301,0.072,-0.0169436,24.6876,0.3,0.3
244,27.6343,0.0652,0.00173679,24.7315,0.3,0.3
245,27.6381,0.0618,-0.0144318,24.7534,0.3,0.3
246,27.6415,0.0584,-0.0135993,24.7751,0.3,0.3
247,27.6446,0.055,-0.0127658,24.7968,0.3,0.3
248,27.6469,0.0483,0.00539474,24.8402,0.3,0.3
249,27.6489,0.0449,-0.0102687,24.8619,0.3,0.3
250,27.6507,0.0417,-0.0104812,24.8834,0.3,0.3
251,27.6521,0.0385,-0.00969279,24.9049,0.3,0.3
252,27.6534,0.0353,-0.00890338,24.9264,0.3,0.3
253,27.6544,0.0322,-0.00863804,24.9478,0.3,0.3
254,27.655,0.0231,0.02363,25.0119,0.3,0.3
255,27.6555,0.0231,-0.0218769,25.0119,0.3,0.3
256,27.6558,0.0178,0.00594276,25.0537,0.3,0.3
257,27.656,0.0153,-0.00743683,25.0749,0.3,0.3
258,27.6561,0.0087,0.0147106,25.138,0.3,0.3
259,27.6561,0.0029,0.0121597,25.201,0.3,0.3
260,27.6561,0.0013,-0.0084407,25.2217,0.3,0.3
261,27.6561,-0.0014,-0.00226528,25.2632,0.3,0.3
262,27.6561,-0.0037,-0.00368917,25.3047,0.3,0.3
263,27.6562,-0.0046,-0.0104628,25.3253,0.3,0.3
264,27.6562,-0.0055,-0.0102361,25.346,0.3,0.3
265,27.6562,-0.0063,-0.0105342,25.3666,0.3,0.3
266,27.6563,-0.007,-0.0108571,25.3871,0.3,0.3
267,27.6564,-0.0089,-0.00437948,25.4485,0.3,0.3
268,27.6565,-0.0101,-0.00757645,25.5095,0.3,0.3
269,27.6566,-0.0103,-0.0125234,25.5298,0.3,0.3
270,27.6567,-0.0103,-0.0135203,25.5298,0.3,0.3
271,27.6568,-0.0107,-0.0114171,25.5701,0.3,0.3
272,27.6569,-0.0107,-0.0134138,25.5903,0.3,0.3
273,27.657,-0.0108,-0.0128856,25.6104,0.3,0.3
274,27.6571,-0.0108,-0.0133824,25.6304,0.3,0.3
275,27.6573,-0.0106,-0.0144292,25.6704,0.3,0.3
276,27.6574,-0.0105,-0.013951,25.6903,0.3,0.3
277,27.6575,-0.01,-0.016073,25.7102,0.3,0.3
278,27.6575,-0.0091,-0.0182953,25.73,0.3,0.3
279,27.6577,-0.0114,-0.00171689,25.7498,0.3,0.3
280,27.6581,-0.0194,0.0287889,25.7695,0.3,0.3
281,27.6589,-0.0288,0.0381476,25.7892,0.3,0.3
282,27.6593,-0.0213,-0.048221,25.8084,0.3,0.3
283,27.6598,0.0222,-0.239103,25.8273,0.3,0.3
284,27.6607,0.0296,-0.0604616,25.8465,0.3,0.3
285,27.6621,0.038,-0.067573,25.8522,0.3,0.3
286,27.6644,0.0475,-0.0754622,25.8648,0.3,0.3
287,27.6677,0.057,-0.0778543,25.8893,0.3,0.3
288,27.672,0.0661,-0.0781492,25.9043,0.3,0.3
289,27.6776,0.0749,-0.0788716,25.9264,0.3,0.3
290,27.6846,0.0832,-0.0784716,25.9431,0.3,0.3
291,27.6929,0.0912,-0.078999,25.9638,0.3,0.3
292,27.7026,0.0987,-0.0784036,25.9816,0.3,0.3
293,27.7138,0.1058,-0.0782103,26.0015,0.3,0.3
294,27.7265,0.1125,-0.077919,26.0199,0.3,0.3
295,27.7406,0.1188,-0.0775297,26.0393,0.3,0.3
296,27.7561,0.1246,-0.0765171,26.058,0.3,0.3
297,27.773,0.13,-0.0759061,26.0772,0.3,0.3
298,27.7912,0.1349,-0.0746715,26.096,0.3,0.3
299,27.8118,0.1435,-0.0953646,26.1338,0.3,0.3
300,27.8335,0.1472,-0.0718338,26.1528,0.3,0.3
301,27.856,0.1502,-0.0691288,26.1712,0.3,0.3
302,27.8794,0.1528,-0.0678246,26.1901,0.3,0.3
303,27.9034,0.155,-0.0664212,26.2089,0.3,0.3
304,27.9284,0.1582,-0.0722686,26.2465,0.3,0.3
305,27.9538,0.1592,-0.0615664,26.2653,0.3,0.3
306,27.9793,0.1597,-0.0592393,26.2839,0.3,0.3
307,28.0048,0.1598,-0.0573122,26.3026,0.3,0.3
308,28.0303,0.1596,-0.0558101,26.3213,0.3,0.3
309,28.0556,0.159,-0.0537078,26.3399,0.3,0.3
310,28.0801,0.1568,-0.0452048,26.377,0.3,0.3
311,28.1042,0.1551,-0.0473264,26.3955,0.3,0.3
312,28.1277,0.1532,-0.0458973,26.414,0.3,0.3
313,28.1505,0.151,-0.0438926,26.4324,0.3,0.3
314,28.1725,0.1485,-0.0418122,26.4508,0.3,0.3
315,28.1929,0.1427,-0.023905,26.4875,0.3,0.3
316,28.2123,0.1394,-0.0356218,26.5057,0.3,0.3
317,28.2308,0.136,-0.0343126,26.5239,0.3,0.3
318,28.2483,0.1323,-0.0319273,26.542,0.3,0.3
319,28.2638,0.1244,-0.00898962,26.5783,0.3,0.3
320,28.2782,0.1202,-0.0264757,26.5964,0.3,0.3
321,28.2917,0.116,-0.0254605,26.6143,0.3,0.3
322,28.3042,0.1116,-0.023394,26.6322,0.3,0.3
323,28.3156,0.1071,-0.0218011,26.6502,0.3,0.3
324,28.3252,0.0977,0.0050196,26.6859,0.3,0.3
325,28.3338,0.0928,-0.0162832,26.7037,0.3,0.3
326,28.3415,0.0881,-0.0161347,26.7213,0.3,0.3
327,28.3485,0.0833,-0.0144597,26.7389,0.3,0.3
328,28.3546,0.0784,-0.0127582,26.7567,0.3,0.3
329,28.36,0.0736,-0.0120803,26.7743,0.3,0.3
330,28.3655,0.0736,-0.0361023,26.7743,0.3,0.3
331,28.3702,0.0687,-0.0103979,26.792,0.3,0.3
332,28.3742,0.0636,-0.00814203,26.8094,0.3,0.3
333,28.3777,0.0586,-0.00740961,26.827,0.3,0.3
334,28.3805,0.0535,-0.00565066,26.8445,0.3,0.3
335,28.3829,0.0485,-0.00491521,26.8619,0.3,0.3
336,28.3848,0.0435,-0.00367826,26.8793,0.3,0.3
337,28.3863,0.0386,-0.00296484,26.8967,0.3,0.3
338,28.3874,0.0338,-0.00227498,26.914,0.3,0.3
339,28.388,0.0243,0.0235927,26.9486,0.3,0.3
340,28.3881,0.0107,0.0474895,27.0002,0.3,0.3
341,28.3881,-0.0011,0.0414399,27.0507,0.3,0.3
342,28.3881,-0.0043,-0.00075886,27.067,0.3,0.3
343,28.3881,-0.0043,-0.0167576,27.067,0.3,0.3
344,28.3882,-0.0073,-0.00100538,27.0838,0.3,0.3
345,28.3883,-0.0104,0.00027274,27.101,0.3,0.3
346,28.3885,-0.0133,1.73e-06,27.1178,0.3,0.3
347,28.3888,-0.0187,0.0138573,27.1516,0.3,0.3
348,28.3893,-0.0212,-1.13e-05,27.1685,0.3,0.3
349,28.3898,-0.0234,-0.00095428,27.1852,0.3,0.3
350,28.3905,-0.0255,-0.00092163,27.202,0.3,0.3
351,28.3912,-0.0275,-0.00091338,27.2187,0.3,0.3
352,28.3922,-0.0309,0.00694589,27.2521,0.3,0.3
353,28.3932,-0.0324,-0.00216939,27.2688,0.3,0.3
354,28.3944,-0.0348,0.00294105,27.3019,0.3,0.3
355,28.3958,-0.0373,0.00407724,27.3514,0.3,0.3
356,28.3973,-0.0381,-0.00421133,27.3842,0.3,0.3
357,28.3988,-0.0382,-0.00767487,27.4005,0.3,0.3
358,28.4002,-0.0382,-0.00816341,27.4169,0.3,0.3
359,28.4016,-0.0379,-0.00972704,27.4332,0.3,0.3
360,28.403,-0.0365,-0.0155661,27.4494,0.3,0.3
361,28.4042,-0.0356,-0.0132804,27.4657,0.3,0.3
362,28.4058,0.0394,-0.402542,27.4819,0.3,0.3
363,28.4085,0.0516,-0.0916077,27.498,0.3,0.3
364,28.4099,0.0375,0.043406,27.4773,0.3,0.3
365,28.4102,0.017,0.0805259,27.4732,0.3,0.3
366,28.4103,0.0112,0.00847258,27.5006,0.3,0.3
367,28.4109,0.0258,-0.0971852,27.5033,0.3,0.3
368,28.4129,0.0437,-0.118173,27.5238,0.3,0.3
369,28.4166,0.0611,-0.120042,27.5354,0.3,0.3
370,28.4226,0.0778,-0.12074,27.5509,0.3,0.3
371,28.4314,0.0938,-0.121268,27.5634,0.3,0.3
372,28.4433,0.109,-0.121101,27.5783,0.3,0.3
373,28.4622,0.1373,-0.193717,27.607,0.3,0.3
374,28.4848,0.1503,-0.120512,27.6214,0.3,0.3
375,28.5145,0.1724,-0.171589,27.6428,0.3,0.3
376,28.5476,0.1819,-0.111018,27.6581,0.3,0.3
377,28.5837,0.1902,-0.10715,27.6718,0.3,0.3
378,28.6229,0.1978,-0.10561,27.6869,0.3,0.3
379,28.6647,0.2046,-0.103371,27.7031,0.3,0.3
380,28.7091,0.2106,-0.100934,27.7186,0.3,0.3
381,28.7557,0.2158,-0.098299,27.7346,0.3,0.3
382,28.8042,0.2203,-0.0959901,27.7502,0.3,0.3
383,28.8544,0.224,-0.0929823,27.7659,0.3,0.3
384,28.9076,0.2308,-0.110252,27.8128,0.3,0.3
385,28.9613,0.2316,-0.0805211,27.8284,0.3,0.3
386,29.0145,0.2307,-0.0718653,27.8588,0.3,0.3
387,29.066,0.2269,-0.0564833,27.8899,0.3,0.3
388,29.1129,0.2167,-0.0219984,27.9363,0.3,0.3
389,29.1512,0.1957,0.0371929,27.9976,0.3,0.3
390,29.1823,0.1763,0.0339901,28.0426,0.3,0.3
391,29.2091,0.1636,0.00361597,28.0694,0.3,0.3
392,29.2304,0.1461,0.0319471,28.1115,0.3,0.3
393,29.2459,0.1243,0.0588599,28.1704,0.3,0.3
394,29.259,0.1144,0.00180053,28.199,0.3,0.3
395,29.2711,0.1101,-0.0251575,28.2127,0.3,0.3
396,29.2815,0.1019,-0.00363807,28.2419,0.3,0.3
397,29.291,0.0978,-0.0231424,28.2562,0.3,0.3
398,29.2998,0.0938,-0.0226705,28.2707,0.3,0.3
399,29.3079,0.0897,-0.0211725,28.2852,0.3,0.3
400,29.3152,0.0857,-0.0206982,28.2996,0.3,0.3
401,29.3219,0.0817,-0.0197227,28.314,0.3,0.3
402,29.3279,0.0776,-0.018221,28.3284,0.3,0.3
403,29.3328,0.0696,0.00325816,28.3571,0.3,0.3
404,29.3371,0.0655,-0.0152365,28.3715,0.3,0.3
405,29.3404,0.0579,0.00414614,28.3999,0.3,0.3
406,29.3438,0.0579,-0.0338712,28.3999,0.3,0.3
407,29.3467,0.0544,-0.0155125,28.4141,0.3,0.3
408,29.3493,0.0507,-0.0136028,28.4282,0.3,0.3
409,29.3515,0.0471,-0.0132169,28.4424,0.3,0.3
410,29.3534,0.0435,-0.0123299,28.4566,0.3,0.3
411,29.355,0.04,-0.0119669,28.4707,0.3,0.3
412,29.3561,0.0331,0.00674813,28.4989,0.3,0.3
413,29.357,0.0301,-0.0120109,28.513,0.3,0.3
414,29.3578,0.0287,-0.0196695,28.5269,0.3,0.3
415,29.3587,0.0299,-0.0329785,28.5409,0.3,0.3
416,29.3599,0.0341,-0.0490387,28.5548,0.3,0.3
417,29.3609,0.0315,-0.0143982,28.5687,0.3,0.3
418,29.362,0.033,-0.0352831,28.5823,0.3,0.3
419,29.3633,0.0369,-0.0482691,28.596,0.3,0.3
420,29.3651,0.042,-0.0555567,28.6099,0.3,0.3
421,29.3673,0.0469,-0.0557958,28.6235,0.3,0.3
422,29.37,0.0516,-0.0559863,28.6369,0.3,0.3
423,29.3736,0.0602,-0.0776543,28.6638,0.3,0.3
424,29.3777,0.064,-0.0546235,28.6774,0.3,0.3
425,29.3826,0.0705,-0.0697697,28.7034,0.3,0.3
426,29.388,0.0733,-0.0519917,28.7169,0.3,0.3
427,29.3937,0.0756,-0.0500894,28.7303,0.3,0.3
428,29.3998,0.0776,-0.0491126,28.7437,0.3,0.3
429,29.4061,0.0794,-0.0485865,28.7573,0.3,0.3
430,29.4129,0.083,-0.0585114,28.7977,0.3,0.3
431,29.42,0.0837,-0.0442115,28.8111,0.3,0.3
432,29.427,0.0839,-0.0417866,28.8244,0.3,0.3
433,29.434,0.0839,-0.0408118,28.8378,0.3,0.3
434,29.441,0.0837,-0.0397869,28.8512,0.3,0.3
435,29.448,0.0832,-0.0381869,28.8645,0.3,0.3
436,29.4547,0.0824,-0.0365116,28.8778,0.3,0.3
437,29.4614,0.0815,-0.035811,28.8911,0.3,0.3
438,29.4678,0.0803,-0.0340351,28.9044,0.3,0.3
439,29.4738,0.0772,-0.0237833,28.9308,0.3,0.3
440,29.4795,0.0754,-0.0298559,28.944,0.3,0.3
441,29.4849,0.0734,-0.0283779,28.9571,0.3,0.3
