step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
98,30.8314,0.2576,-0.354509,18.0148,0.382306,0.3834
99,30.9147,0.2886,-0.968855,18.2332,0.392633,0.3791
100,31.0088,0.3067,-0.626245,18.0022,0.398077,0.3823
101,31.1038,0.3082,-0.178757,18.2179,0.39818,0.3926
102,31.1929,0.2986,0.123569,17.9759,0.394891,0.3981
103,31.2782,0.292,0.0443007,18.2166,0.392872,0.3982
104,31.3566,0.28,0.193463,18.4153,0.388952,0.3949
105,31.4343,0.2788,-0.0980143,18.5428,0.388819,0.3929
106,31.5157,0.2853,-0.308107,18.3665,0.391055,0.389
107,31.6006,0.2914,-0.299385,18.8307,0.39298,0.3888
108,31.6828,0.2867,-0.0066182,18.9789,0.391251,0.3911
109,31.7604,0.2784,0.0928352,19.0676,0.388543,0.393
110,31.8343,0.2719,0.045954,19.2775,0.386528,0.3913
111,31.9126,0.2799,-0.348184,19.1197,0.389392,0.3885
112,31.9986,0.2932,-0.495523,19.5799,0.393727,0.3865
113,32.0854,0.2947,-0.177624,19.4282,0.393939,0.3894
114,32.1599,0.2728,0.460515,19.6953,0.386476,0.3937
115,32.223,0.2512,0.458681,19.8098,0.379645,0.3939
116,32.2734,0.2246,0.60147,19.7322,0.37111,0.3865
117,32.327,0.2314,-0.302567,19.572,0.374021,0.3796
118,32.398,0.2666,-1.08015,19.758,0.385814,0.3711
119,32.4908,0.3046,-1.16741,19.5909,0.397915,0.374
120,32.5892,0.3137,-0.390109,19.7355,0.400146,0.3858
121,32.6965,0.3276,-0.524157,19.6099,0.40466,0.3979
122,32.8065,0.3316,-0.258339,19.4717,0.405707,0.4001
123,32.9035,0.3115,0.398126,19.746,0.398799,0.4047
124,32.9805,0.2774,0.78612,19.6686,0.387686,0.4057
125,33.0433,0.2507,0.594117,19.8542,0.3794,0.3988
126,33.103,0.2443,0.0477296,19.7604,0.377834,0.3877
127,33.1751,0.2684,-0.783229,19.7248,0.386159,0.3794
128,33.2648,0.2996,-0.984543,19.6955,0.396204,0.3778
129,33.3668,0.3193,-0.680225,19.756,0.402186,0.3862
130,33.4684,0.3188,-0.134946,19.4788,0.401574,0.3962
131,33.5525,0.29,0.637548,19.5586,0.391816,0.4022
132,33.6222,0.264,0.569524,19.6901,0.383648,0.4016
133,33.6744,0.2284,0.839209,19.5413,0.372158,0.3918
134,33.7251,0.2252,-0.034822,19.4523,0.37188,0.3836
135,33.7795,0.2334,-0.34528,19.3867,0.374737,0.3722
136,33.8402,0.2463,-0.47626,19.4108,0.378931,0.3719
137,33.9017,0.2479,-0.17185,19.5126,0.379185,0.3747
138,33.9576,0.2365,0.182368,19.4303,0.375283,0.3789
139,34.0101,0.2292,0.0736637,19.5621,0.373066,0.3792
140,34.0576,0.2179,0.184868,19.5346,0.369399,0.3753
141,34.1039,0.2152,-0.0467045,19.6311,0.36874,0.3731
142,34.1537,0.2232,-0.338194,19.8016,0.371518,0.3694
