step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
397,30.5058,0.0372,-0.0304348,27.5309,0.3,0.3
398,30.5103,0.0674,-0.15851,27.5139,0.3,0.3
399,30.5169,0.0812,-0.0962542,27.5308,0.3,0.3
400,30.5258,0.0941,-0.0957879,27.5436,0.3,0.3
401,30.5371,0.1063,-0.0959584,27.559,0.3,0.3
402,30.551,0.118,-0.0968136,27.5751,0.3,0.3
403,30.5676,0.129,-0.0967052,27.5908,0.3,0.3
404,30.5871,0.1394,-0.096857,27.6067,0.3,0.3
405,30.6093,0.1492,-0.0968686,27.6224,0.3,0.3
406,30.6344,0.1583,-0.096316,27.6381,0.3,0.3
407,30.6622,0.1667,-0.0955986,27.6538,0.3,0.3
408,30.6952,0.1816,-0.125247,27.6851,0.3,0.3
409,30.7305,0.188,-0.0928585,27.7008,0.3,0.3
410,30.768,0.1936,-0.0910799,27.7157,0.3,0.3
411,30.8074,0.1985,-0.0895353,27.7311,0.3,0.3
412,30.8485,0.2027,-0.0878244,27.7469,0.3,0.3
413,30.891,0.2062,-0.0859469,27.7624,0.3,0.3
414,30.9363,0.2129,-0.10044,27.8092,0.3,0.3
415,30.982,0.2138,-0.0775416,27.8246,0.3,0.3
416,31.0278,0.214,-0.0748752,27.8399,0.3,0.3
417,31.0723,0.2109,-0.0610155,27.8863,0.3,0.3
418,31.1133,0.2025,-0.0378805,27.9324,0.3,0.3
419,31.1491,0.1893,-0.0155882,27.9783,0.3,0.3
420,31.183,0.1841,-0.0464139,27.9936,0.3,0.3
421,31.215,0.1787,-0.0443894,28.0085,0.3,0.3
422,31.2449,0.1729,-0.0414665,28.0235,0.3,0.3
423,31.2684,0.1534,0.0179521,28.0688,0.3,0.3
424,31.2877,0.1388,0.0018006,28.0987,0.3,0.3
425,31.3049,0.1314,-0.025276,28.113,0.3,0.3
426,31.3203,0.124,-0.0235496,28.1272,0.3,0.3
427,31.3338,0.1164,-0.0209721,28.1422,0.3,0.3
428,31.3424,0.0927,0.0490788,28.1865,0.3,0.3
429,31.3496,0.0846,-0.011411,28.2012,0.3,0.3
430,31.3555,0.0767,-0.0103457,28.2146,0.3,0.3
431,31.3602,0.0689,-0.00890128,28.2286,0.3,0.3
432,31.3639,0.061,-0.00662968,28.2436,0.3,0.3
433,31.3648,0.0294,0.0957426,28.3016,0.3,0.3
434,31.3653,0.0215,0.00282996,28.316,0.3,0.3
435,31.3657,0.0215,-0.0287786,28.316,0.3,0.3
436,31.3659,0.0137,0.00428788,28.3304,0.3,0.3
437,31.366,0.0059,0.00615752,28.3447,0.3,0.3
438,31.366,-0.0019,0.00803028,28.3589,0.3,0.3
439,31.3663,-0.017,0.0408611,28.3874,0.3,0.3
440,31.3668,-0.0244,0.0118468,28.4016,0.3,0.3
441,31.3678,-0.0314,0.0119394,28.4152,0.3,0.3
