step:,cumulative_err:,CTE:,Steering:,Speed:,throttle:,sim_throttle:
102,30.3106,0.0436,0.0289687,12.151,0.3,0.3
103,30.3122,0.04,-0.00714334,12.505,0.3,0.3
104,30.3131,0.0301,0.0268226,12.2781,0.3,0.3
105,30.3135,0.0196,0.0324417,12.7102,0.3,0.3
106,30.3136,0.0095,0.0329639,12.4874,0.3,0.3
107,30.3136,0.0064,-0.00126302,12.9771,0.3,0.3
108,30.3136,-0.0021,0.0278626,12.6526,0.3,0.3
109,30.3138,-0.0107,0.0305158,13.2646,0.3,0.3
110,30.3141,-0.0187,0.0295214,12.9306,0.3,0.3
111,30.3148,-0.0256,0.0257541,13.5405,0.3,0.3
112,30.3157,-0.0314,0.0217135,13.2957,0.3,0.3
113,30.3171,-0.0365,0.0194995,13.7961,0.3,0.3
114,30.3187,-0.0408,0.0165867,13.4855,0.3,0.3
115,30.3207,-0.0446,0.0150501,14.1043,0.3,0.3
116,30.323,-0.0478,0.0128644,13.7836,0.3,0.3
117,30.3256,-0.0504,0.0105296,14.3478,0.3,0.3
118,30.3283,-0.0524,0.00804528,13.9753,0.3,0.3
119,30.3312,-0.054,0.00646148,14.6541,0.3,0.3
120,30.3342,-0.055,0.00372798,14.3292,0.3,0.3
121,30.3373,-0.0556,0.00189466,14.8395,0.3,0.3
122,30.3404,-0.0557,-0.00056363,14.4893,0.3,0.3
123,30.3435,-0.0555,-0.00209698,15.1757,0.3,0.3
124,30.3466,-0.0553,-0.00213039,14.6565,0.3,0.3
125,30.3496,-0.0547,-0.00426398,15.344,0.3,0.3
126,30.3525,-0.0537,-0.00649787,15.0156,0.3,0.3
127,30.3552,-0.052,-0.0104073,15.1863,0.3,0.3
128,30.3577,-0.0504,-0.0102921,15.6763,0.3,0.3
129,30.36,-0.0481,-0.0143527,15.8395,0.3,0.3
130,30.3621,-0.0462,-0.0128139,15.4844,0.3,0.3
131,30.3641,-0.0442,-0.0138006,16.1536,0.3,0.3
132,30.3659,-0.0422,-0.0142879,15.8409,0.3,0.3
133,30.3675,-0.04,-0.0158259,16.3233,0.3,0.3
134,30.3689,-0.0378,-0.0163646,15.9716,0.3,0.3
135,30.3702,-0.0355,-0.017429,16.6242,0.3,0.3
136,30.3712,-0.0315,-0.0269195,16.3102,0.3,0.3
137,30.3717,-0.023,-0.0515376,16.7963,0.3,0.3
138,30.3718,-0.0108,-0.0730844,16.4493,0.3,0.3
139,30.3718,0.0061,-0.100811,17.081,0.3,0.3
140,30.3725,0.0248,-0.114494,16.766,0.3,0.3
141,30.3743,0.0432,-0.117607,17.253,0.3,0.3
142,30.3777,0.0579,-0.102799,16.9127,0.3,0.3
143,30.3825,0.0692,-0.0886447,17.5182,0.3,0.3
144,30.3885,0.0774,-0.0752179,17.2051,0.3,0.3
145,30.3954,0.0835,-0.066268,17.7015,0.3,0.3
146,30.4031,0.0878,-0.0583693,17.375,0.3,0.3
147,30.4114,0.0908,-0.0526466,17.9491,0.3,0.3
148,30.4199,0.0925,-0.0465993,17.6405,0.3,0.3
149,30.4286,0.0932,-0.0418023,18.142,0.3,0.3
150,30.4373,0.0929,-0.0367551,17.8322,0.3,0.3
151,30.4457,0.0919,-0.0330327,18.3671,0.3,0.3
152,30.4539,0.0903,-0.0296598,18.0709,0.3,0.3
153,30.4616,0.0881,-0.0261362,18.5664,0.3,0.3
154,30.4689,0.0855,-0.0235119,18.2798,0.3,0.3
155,30.4761,0.0846,-0.0318123,18.7038,0.3,0.3
156,30.4829,0.0827,-0.0263621,18.7738,0.3,0.3
157,30.4892,0.0794,-0.0185609,18.501,0.3,0.3
158,30.4949,0.0756,-0.0151336,18.9726,0.3,0.3
159,30.5001,0.0718,-0.0142051,18.7149,0.3,0.3
160,30.5047,0.0681,-0.0138005,19.1697,0.3,0.3
161,30.5089,0.0646,-0.0139449,18.9281,0.3,0.3
162,30.5126,0.0611,-0.0130883,19.3637,0.3,0.3
163,30.516,0.0578,-0.0132806,19.1376,0.3,0.3
164,30.519,0.0547,-0.013522,19.556,0.3,0.3
165,30.5216,0.0517,-0.0132875,19.3429,0.3,0.3
166,30.5242,0.0507,-0.0230527,19.6834,0.3,0.3
167,30.5265,0.0479,-0.0133671,19.4774,0.3,0.3
168,30.5285,0.0449,-0.0116306,19.8738,0.3,0.3
169,30.5303,0.0419,-0.0108931,19.676,0.3,0.3
170,30.532,0.041,-0.0211804,19.9999,0.3,0.3
171,30.5334,0.0383,-0.0115169,19.8067,0.3,0.3
172,30.5347,0.0356,-0.0108526,20.1878,0.3,0.3
173,30.5358,0.0331,-0.0112375,20.0002,0.3,0.3
174,30.5367,0.0308,-0.0116718,20.3735,0.3,0.3
175,30.5376,0.0288,-0.0126804,20.1912,0.3,0.3
176,30.5384,0.0281,-0.0190138,20.4961,0.3,0.3
177,30.5391,0.0276,-0.0198971,20.2544,0.3,0.3
178,30.5398,0.0269,-0.0187302,20.557,0.3,0.3
179,30.5405,0.025,-0.0122627,20.38,0.3,0.3
